"age","edu"
63,"PRIMARY/NO EDUCATION"
35,"POST-SECONDARY OR HIGHER"
29,"SECONDARY"
27,"POST-SECONDARY OR HIGHER"
63,"SECONDARY"
54,"SECONDARY"
18,"VOCATIONAL/GRAMMAR"
18,"VOCATIONAL/GRAMMAR"
65,"POST-SECONDARY OR HIGHER"
44,"POST-SECONDARY OR HIGHER"
62,"POST-SECONDARY OR HIGHER"
26,"SECONDARY"
20,"VOCATIONAL/GRAMMAR"
43,"SECONDARY"
39,"POST-SECONDARY OR HIGHER"
56,"SECONDARY"
19,"VOCATIONAL/GRAMMAR"
74,"PRIMARY/NO EDUCATION"
76,"VOCATIONAL/GRAMMAR"
20,"SECONDARY"
72,"PRIMARY/NO EDUCATION"
60,"POST-SECONDARY OR HIGHER"
60,"PRIMARY/NO EDUCATION"
56,"SECONDARY"
30,"VOCATIONAL/GRAMMAR"
60,"SECONDARY"
49,"POST-SECONDARY OR HIGHER"
41,"PRIMARY/NO EDUCATION"
32,"SECONDARY"
30,"SECONDARY"
63,"VOCATIONAL/GRAMMAR"
81,"PRIMARY/NO EDUCATION"
59,"POST-SECONDARY OR HIGHER"
49,"POST-SECONDARY OR HIGHER"
27,"SECONDARY"
39,"POST-SECONDARY OR HIGHER"
28,"VOCATIONAL/GRAMMAR"
68,"VOCATIONAL/GRAMMAR"
35,"POST-SECONDARY OR HIGHER"
35,"POST-SECONDARY OR HIGHER"
29,"PRIMARY/NO EDUCATION"
18,"VOCATIONAL/GRAMMAR"
30,"VOCATIONAL/GRAMMAR"
47,"VOCATIONAL/GRAMMAR"
36,"SECONDARY"
31,"SECONDARY"
63,"SECONDARY"
56,"POST-SECONDARY OR HIGHER"
43,"POST-SECONDARY OR HIGHER"
33,"POST-SECONDARY OR HIGHER"
36,"POST-SECONDARY OR HIGHER"
18,"VOCATIONAL/GRAMMAR"
73,"PRIMARY/NO EDUCATION"
17,"VOCATIONAL/GRAMMAR"
55,"PRIMARY/NO EDUCATION"
45,"SECONDARY"
46,"VOCATIONAL/GRAMMAR"
75,"PRIMARY/NO EDUCATION"
21,"SECONDARY"
58,"POST-SECONDARY OR HIGHER"
52,"SECONDARY"
28,"SECONDARY"
27,"VOCATIONAL/GRAMMAR"
51,"SECONDARY"
23,"SECONDARY"
48,"SECONDARY"
41,"VOCATIONAL/GRAMMAR"
23,"POST-SECONDARY OR HIGHER"
48,"SECONDARY"
60,"SECONDARY"
67,"SECONDARY"
64,"SECONDARY"
20,"VOCATIONAL/GRAMMAR"
63,"VOCATIONAL/GRAMMAR"
65,"SECONDARY"
57,"VOCATIONAL/GRAMMAR"
65,"SECONDARY"
17,"VOCATIONAL/GRAMMAR"
33,"POST-SECONDARY OR HIGHER"
53,"VOCATIONAL/GRAMMAR"
28,"SECONDARY"
72,"SECONDARY"
62,"SECONDARY"
19,"VOCATIONAL/GRAMMAR"
69,"PRIMARY/NO EDUCATION"
48,"VOCATIONAL/GRAMMAR"
28,"SECONDARY"
54,"VOCATIONAL/GRAMMAR"
44,"VOCATIONAL/GRAMMAR"
49,"PRIMARY/NO EDUCATION"
73,"PRIMARY/NO EDUCATION"
54,"VOCATIONAL/GRAMMAR"
37,"SECONDARY"
18,"SECONDARY"
35,NA
57,"SECONDARY"
60,"VOCATIONAL/GRAMMAR"
26,"VOCATIONAL/GRAMMAR"
45,"VOCATIONAL/GRAMMAR"
61,"PRIMARY/NO EDUCATION"
23,"POST-SECONDARY OR HIGHER"
53,"POST-SECONDARY OR HIGHER"
55,"VOCATIONAL/GRAMMAR"
41,"SECONDARY"
47,"VOCATIONAL/GRAMMAR"
21,"SECONDARY"
53,"VOCATIONAL/GRAMMAR"
37,"SECONDARY"
49,"PRIMARY/NO EDUCATION"
59,"PRIMARY/NO EDUCATION"
21,"SECONDARY"
42,"VOCATIONAL/GRAMMAR"
17,"VOCATIONAL/GRAMMAR"
51,"VOCATIONAL/GRAMMAR"
26,"POST-SECONDARY OR HIGHER"
30,"VOCATIONAL/GRAMMAR"
18,"VOCATIONAL/GRAMMAR"
52,"POST-SECONDARY OR HIGHER"
89,"PRIMARY/NO EDUCATION"
57,"SECONDARY"
28,"SECONDARY"
46,"SECONDARY"
36,"VOCATIONAL/GRAMMAR"
61,"VOCATIONAL/GRAMMAR"
23,"VOCATIONAL/GRAMMAR"
58,"VOCATIONAL/GRAMMAR"
21,"SECONDARY"
43,"PRIMARY/NO EDUCATION"
76,"PRIMARY/NO EDUCATION"
23,"VOCATIONAL/GRAMMAR"
26,"VOCATIONAL/GRAMMAR"
27,"SECONDARY"
56,"VOCATIONAL/GRAMMAR"
34,"VOCATIONAL/GRAMMAR"
38,"VOCATIONAL/GRAMMAR"
23,"POST-SECONDARY OR HIGHER"
19,"VOCATIONAL/GRAMMAR"
37,"SECONDARY"
25,"POST-SECONDARY OR HIGHER"
42,"VOCATIONAL/GRAMMAR"
20,"VOCATIONAL/GRAMMAR"
34,"VOCATIONAL/GRAMMAR"
65,"PRIMARY/NO EDUCATION"
68,"POST-SECONDARY OR HIGHER"
46,"SECONDARY"
36,"POST-SECONDARY OR HIGHER"
85,"POST-SECONDARY OR HIGHER"
53,"PRIMARY/NO EDUCATION"
78,"PRIMARY/NO EDUCATION"
64,"SECONDARY"
60,"SECONDARY"
28,"VOCATIONAL/GRAMMAR"
43,"POST-SECONDARY OR HIGHER"
58,"VOCATIONAL/GRAMMAR"
82,"PRIMARY/NO EDUCATION"
52,"SECONDARY"
64,"POST-SECONDARY OR HIGHER"
61,"PRIMARY/NO EDUCATION"
56,"POST-SECONDARY OR HIGHER"
37,"SECONDARY"
74,"SECONDARY"
25,"POST-SECONDARY OR HIGHER"
45,"VOCATIONAL/GRAMMAR"
36,"POST-SECONDARY OR HIGHER"
25,"POST-SECONDARY OR HIGHER"
51,"VOCATIONAL/GRAMMAR"
72,"PRIMARY/NO EDUCATION"
56,"SECONDARY"
49,"VOCATIONAL/GRAMMAR"
36,"SECONDARY"
55,"POST-SECONDARY OR HIGHER"
39,"VOCATIONAL/GRAMMAR"
60,"PRIMARY/NO EDUCATION"
71,"PRIMARY/NO EDUCATION"
25,"SECONDARY"
54,"VOCATIONAL/GRAMMAR"
49,"SECONDARY"
49,"POST-SECONDARY OR HIGHER"
61,"VOCATIONAL/GRAMMAR"
20,"VOCATIONAL/GRAMMAR"
73,"POST-SECONDARY OR HIGHER"
64,"POST-SECONDARY OR HIGHER"
26,"SECONDARY"
83,"POST-SECONDARY OR HIGHER"
20,"SECONDARY"
68,"PRIMARY/NO EDUCATION"
68,"VOCATIONAL/GRAMMAR"
47,"SECONDARY"
21,"POST-SECONDARY OR HIGHER"
38,"POST-SECONDARY OR HIGHER"
31,"VOCATIONAL/GRAMMAR"
18,"VOCATIONAL/GRAMMAR"
38,"SECONDARY"
73,"PRIMARY/NO EDUCATION"
45,"VOCATIONAL/GRAMMAR"
74,"PRIMARY/NO EDUCATION"
75,"PRIMARY/NO EDUCATION"
42,"PRIMARY/NO EDUCATION"
28,"POST-SECONDARY OR HIGHER"
36,"SECONDARY"
42,"VOCATIONAL/GRAMMAR"
41,"VOCATIONAL/GRAMMAR"
51,"SECONDARY"
77,"PRIMARY/NO EDUCATION"
29,"VOCATIONAL/GRAMMAR"
87,"SECONDARY"
21,"SECONDARY"
35,"SECONDARY"
56,"VOCATIONAL/GRAMMAR"
24,"SECONDARY"
69,"VOCATIONAL/GRAMMAR"
43,"VOCATIONAL/GRAMMAR"
16,"PRIMARY/NO EDUCATION"
51,"VOCATIONAL/GRAMMAR"
22,"POST-SECONDARY OR HIGHER"
67,"PRIMARY/NO EDUCATION"
49,"POST-SECONDARY OR HIGHER"
70,"PRIMARY/NO EDUCATION"
42,"SECONDARY"
37,"SECONDARY"
68,"PRIMARY/NO EDUCATION"
59,"SECONDARY"
47,"POST-SECONDARY OR HIGHER"
74,"PRIMARY/NO EDUCATION"
54,"VOCATIONAL/GRAMMAR"
83,"VOCATIONAL/GRAMMAR"
35,"POST-SECONDARY OR HIGHER"
17,"VOCATIONAL/GRAMMAR"
62,"PRIMARY/NO EDUCATION"
53,"VOCATIONAL/GRAMMAR"
55,"POST-SECONDARY OR HIGHER"
25,"SECONDARY"
61,"PRIMARY/NO EDUCATION"
61,"SECONDARY"
51,"VOCATIONAL/GRAMMAR"
62,"VOCATIONAL/GRAMMAR"
28,"SECONDARY"
44,"POST-SECONDARY OR HIGHER"
36,"POST-SECONDARY OR HIGHER"
74,"POST-SECONDARY OR HIGHER"
41,"POST-SECONDARY OR HIGHER"
61,"VOCATIONAL/GRAMMAR"
27,"VOCATIONAL/GRAMMAR"
26,"SECONDARY"
63,"PRIMARY/NO EDUCATION"
44,"VOCATIONAL/GRAMMAR"
17,"VOCATIONAL/GRAMMAR"
56,"PRIMARY/NO EDUCATION"
22,"SECONDARY"
17,"VOCATIONAL/GRAMMAR"
55,"VOCATIONAL/GRAMMAR"
20,"SECONDARY"
47,"VOCATIONAL/GRAMMAR"
19,"VOCATIONAL/GRAMMAR"
19,"VOCATIONAL/GRAMMAR"
77,"POST-SECONDARY OR HIGHER"
23,"SECONDARY"
57,"SECONDARY"
25,"POST-SECONDARY OR HIGHER"
37,"SECONDARY"
44,"SECONDARY"
51,"VOCATIONAL/GRAMMAR"
60,"PRIMARY/NO EDUCATION"
23,"SECONDARY"
79,"PRIMARY/NO EDUCATION"
75,"PRIMARY/NO EDUCATION"
45,"VOCATIONAL/GRAMMAR"
76,"SECONDARY"
20,"SECONDARY"
38,"POST-SECONDARY OR HIGHER"
44,"POST-SECONDARY OR HIGHER"
41,"SECONDARY"
65,"POST-SECONDARY OR HIGHER"
67,"PRIMARY/NO EDUCATION"
28,"PRIMARY/NO EDUCATION"
61,"PRIMARY/NO EDUCATION"
86,"PRIMARY/NO EDUCATION"
52,"VOCATIONAL/GRAMMAR"
30,"POST-SECONDARY OR HIGHER"
31,"SECONDARY"
79,"PRIMARY/NO EDUCATION"
66,"VOCATIONAL/GRAMMAR"
26,"POST-SECONDARY OR HIGHER"
36,"POST-SECONDARY OR HIGHER"
61,"VOCATIONAL/GRAMMAR"
36,"SECONDARY"
43,"VOCATIONAL/GRAMMAR"
33,"POST-SECONDARY OR HIGHER"
45,"VOCATIONAL/GRAMMAR"
60,"POST-SECONDARY OR HIGHER"
49,"SECONDARY"
46,"SECONDARY"
79,"POST-SECONDARY OR HIGHER"
37,"POST-SECONDARY OR HIGHER"
18,"VOCATIONAL/GRAMMAR"
76,"PRIMARY/NO EDUCATION"
54,"PRIMARY/NO EDUCATION"
61,"PRIMARY/NO EDUCATION"
75,"SECONDARY"
21,"SECONDARY"
51,"VOCATIONAL/GRAMMAR"
57,"PRIMARY/NO EDUCATION"
66,"PRIMARY/NO EDUCATION"
18,"VOCATIONAL/GRAMMAR"
57,"PRIMARY/NO EDUCATION"
30,"VOCATIONAL/GRAMMAR"
61,"PRIMARY/NO EDUCATION"
68,"SECONDARY"
33,"POST-SECONDARY OR HIGHER"
55,"VOCATIONAL/GRAMMAR"
43,"POST-SECONDARY OR HIGHER"
71,"SECONDARY"
86,"PRIMARY/NO EDUCATION"
26,"VOCATIONAL/GRAMMAR"
23,"POST-SECONDARY OR HIGHER"
55,"SECONDARY"
61,"VOCATIONAL/GRAMMAR"
28,"SECONDARY"
