sex,age,income,edu
MALE,39,1159.0,PRIMARY/NO EDUCATION
FEMALE,51,,VOCATIONAL/GRAMMAR
FEMALE,66,1107.0,
MALE,28,1674.0,SECONDARY
MALE,33,511.0,VOCATIONAL/GRAMMAR
MALE,25,1634.0,SECONDARY
FEMALE,57,229.0,PRIMARY/NO EDUCATION
MALE,21,1439.0,VOCATIONAL/GRAMMAR
FEMALE,58,1445.0,
MALE,18,1880.0,VOCATIONAL/GRAMMAR
FEMALE,35,2233.0,SECONDARY
FEMALE,30,1096.0,POST-SECONDARY OR HIGHER
FEMALE,37,241.0,VOCATIONAL/GRAMMAR
FEMALE,75,253.0,VOCATIONAL/GRAMMAR
FEMALE,70,74.0,PRIMARY/NO EDUCATION
MALE,52,701.0,POST-SECONDARY OR HIGHER
FEMALE,25,466.0,POST-SECONDARY OR HIGHER
FEMALE,31,1592.0,PRIMARY/NO EDUCATION
MALE,57,1069.0,SECONDARY
FEMALE,36,-8.0,PRIMARY/NO EDUCATION
MALE,29,1149.0,VOCATIONAL/GRAMMAR
MALE,18,1088.0,SECONDARY
MALE,16,1054.0,SECONDARY
MALE,83,2919.0,VOCATIONAL/GRAMMAR
FEMALE,52,531.0,POST-SECONDARY OR HIGHER
MALE,72,910.0,SECONDARY
MALE,48,1960.0,PRIMARY/NO EDUCATION
MALE,45,1375.0,SECONDARY
MALE,87,1804.0,
FEMALE,30,1621.0,SECONDARY
MALE,32,,PRIMARY/NO EDUCATION
FEMALE,17,1247.0,VOCATIONAL/GRAMMAR
MALE,87,430.0,VOCATIONAL/GRAMMAR
MALE,35,88.0,SECONDARY
MALE,19,231.0,PRIMARY/NO EDUCATION
MALE,65,610.0,SECONDARY
FEMALE,18,,SECONDARY
FEMALE,21,,POST-SECONDARY OR HIGHER
FEMALE,37,1804.0,VOCATIONAL/GRAMMAR
FEMALE,28,991.0,SECONDARY
FEMALE,27,895.0,PRIMARY/NO EDUCATION
MALE,25,1471.0,VOCATIONAL/GRAMMAR
FEMALE,24,1497.0,VOCATIONAL/GRAMMAR
FEMALE,33,746.0,PRIMARY/NO EDUCATION
MALE,94,764.0,VOCATIONAL/GRAMMAR
FEMALE,84,518.0,VOCATIONAL/GRAMMAR
MALE,31,885.0,SECONDARY
MALE,21,399.0,POST-SECONDARY OR HIGHER
FEMALE,16,1482.0,VOCATIONAL/GRAMMAR
MALE,43,805.0,PRIMARY/NO EDUCATION
FEMALE,32,,PRIMARY/NO EDUCATION
FEMALE,22,1472.0,SECONDARY
FEMALE,62,24.0,VOCATIONAL/GRAMMAR
FEMALE,25,1704.0,PRIMARY/NO EDUCATION
MALE,35,662.0,VOCATIONAL/GRAMMAR
FEMALE,79,1663.0,VOCATIONAL/GRAMMAR
MALE,37,990.0,SECONDARY
MALE,63,1180.0,SECONDARY
MALE,60,-8.0,SECONDARY
MALE,37,1387.0,VOCATIONAL/GRAMMAR
FEMALE,62,122.0,PRIMARY/NO EDUCATION
MALE,58,701.0,VOCATIONAL/GRAMMAR
MALE,26,760.0,VOCATIONAL/GRAMMAR
FEMALE,22,1428.0,VOCATIONAL/GRAMMAR
MALE,70,62.0,SECONDARY
FEMALE,63,,SECONDARY
MALE,26,1522.0,VOCATIONAL/GRAMMAR
FEMALE,49,-8.0,POST-SECONDARY OR HIGHER
FEMALE,69,1701.0,PRIMARY/NO EDUCATION
FEMALE,71,1493.0,POST-SECONDARY OR HIGHER
FEMALE,38,1462.0,VOCATIONAL/GRAMMAR
FEMALE,48,4135.0,VOCATIONAL/GRAMMAR
MALE,63,1677.0,SECONDARY
FEMALE,65,611.0,POST-SECONDARY OR HIGHER
FEMALE,18,584.0,POST-SECONDARY OR HIGHER
MALE,45,1660.0,SECONDARY
FEMALE,53,2296.0,VOCATIONAL/GRAMMAR
FEMALE,17,1036.0,SECONDARY
FEMALE,65,-8.0,POST-SECONDARY OR HIGHER
FEMALE,64,2901.0,SECONDARY
MALE,46,-8.0,POST-SECONDARY OR HIGHER
MALE,96,1621.0,POST-SECONDARY OR HIGHER
MALE,58,1605.0,
MALE,17,1552.0,VOCATIONAL/GRAMMAR
FEMALE,46,1939.0,SECONDARY
MALE,22,178.0,POST-SECONDARY OR HIGHER
FEMALE,86,1348.0,SECONDARY
MALE,91,2107.0,SECONDARY
FEMALE,90,613.0,
MALE,25,1075.0,VOCATIONAL/GRAMMAR
MALE,71,1045.0,VOCATIONAL/GRAMMAR
FEMALE,59,3113.0,SECONDARY
FEMALE,43,380.0,POST-SECONDARY OR HIGHER
FEMALE,68,,PRIMARY/NO EDUCATION
MALE,42,996.0,PRIMARY/NO EDUCATION
FEMALE,25,1443.0,PRIMARY/NO EDUCATION
MALE,17,1322.0,
FEMALE,23,,VOCATIONAL/GRAMMAR
MALE,45,2112.0,PRIMARY/NO EDUCATION
FEMALE,38,177.0,VOCATIONAL/GRAMMAR
FEMALE,31,1474.0,VOCATIONAL/GRAMMAR
FEMALE,54,,POST-SECONDARY OR HIGHER
FEMALE,55,,VOCATIONAL/GRAMMAR
FEMALE,58,1590.0,PRIMARY/NO EDUCATION
FEMALE,47,,PRIMARY/NO EDUCATION
FEMALE,37,,SECONDARY
MALE,30,1109.0,VOCATIONAL/GRAMMAR
MALE,21,,VOCATIONAL/GRAMMAR
FEMALE,26,1698.0,POST-SECONDARY OR HIGHER
FEMALE,48,,VOCATIONAL/GRAMMAR
FEMALE,31,2530.0,VOCATIONAL/GRAMMAR
MALE,66,1598.0,PRIMARY/NO EDUCATION
MALE,18,490.0,PRIMARY/NO EDUCATION
MALE,54,1242.0,SECONDARY
MALE,59,1385.0,POST-SECONDARY OR HIGHER
MALE,57,1252.0,PRIMARY/NO EDUCATION
MALE,21,686.0,VOCATIONAL/GRAMMAR
FEMALE,22,1159.0,VOCATIONAL/GRAMMAR
MALE,69,1179.0,VOCATIONAL/GRAMMAR
MALE,27,,PRIMARY/NO EDUCATION
FEMALE,57,665.0,PRIMARY/NO EDUCATION
MALE,71,662.0,SECONDARY
FEMALE,19,1189.0,PRIMARY/NO EDUCATION
FEMALE,19,946.0,POST-SECONDARY OR HIGHER
FEMALE,52,-8.0,POST-SECONDARY OR HIGHER
FEMALE,53,789.0,POST-SECONDARY OR HIGHER
MALE,36,826.0,VOCATIONAL/GRAMMAR
FEMALE,22,374.0,PRIMARY/NO EDUCATION
MALE,49,884.0,VOCATIONAL/GRAMMAR
MALE,16,442.0,VOCATIONAL/GRAMMAR
FEMALE,86,582.0,SECONDARY
MALE,76,618.0,POST-SECONDARY OR HIGHER
FEMALE,16,,VOCATIONAL/GRAMMAR
FEMALE,71,2234.0,VOCATIONAL/GRAMMAR
FEMALE,35,496.0,VOCATIONAL/GRAMMAR
FEMALE,31,,POST-SECONDARY OR HIGHER
MALE,52,1241.0,SECONDARY
FEMALE,60,1095.0,POST-SECONDARY OR HIGHER
MALE,53,86.0,SECONDARY
FEMALE,34,1891.0,SECONDARY
FEMALE,16,963.0,SECONDARY
FEMALE,60,590.0,VOCATIONAL/GRAMMAR
MALE,51,,SECONDARY
FEMALE,32,1613.0,
MALE,67,1694.0,PRIMARY/NO EDUCATION
FEMALE,68,1595.0,VOCATIONAL/GRAMMAR
MALE,42,48.0,SECONDARY
FEMALE,49,,VOCATIONAL/GRAMMAR
MALE,65,,PRIMARY/NO EDUCATION
FEMALE,40,1466.0,PRIMARY/NO EDUCATION
FEMALE,32,1135.0,VOCATIONAL/GRAMMAR
FEMALE,56,1557.0,
MALE,16,1289.0,
FEMALE,57,987.0,VOCATIONAL/GRAMMAR
FEMALE,35,,SECONDARY
MALE,16,,PRIMARY/NO EDUCATION
FEMALE,23,836.0,POST-SECONDARY OR HIGHER
MALE,44,-8.0,POST-SECONDARY OR HIGHER
FEMALE,79,1084.0,SECONDARY
FEMALE,19,1393.0,VOCATIONAL/GRAMMAR
FEMALE,19,1464.0,PRIMARY/NO EDUCATION
MALE,24,1195.0,POST-SECONDARY OR HIGHER
FEMALE,16,1332.0,SECONDARY
FEMALE,53,-8.0,PRIMARY/NO EDUCATION
MALE,70,2869.0,VOCATIONAL/GRAMMAR
FEMALE,22,1057.0,SECONDARY
FEMALE,91,,VOCATIONAL/GRAMMAR
MALE,17,1087.0,POST-SECONDARY OR HIGHER
MALE,53,1544.0,VOCATIONAL/GRAMMAR
FEMALE,39,,PRIMARY/NO EDUCATION
MALE,57,1078.0,VOCATIONAL/GRAMMAR
FEMALE,38,-8.0,POST-SECONDARY OR HIGHER
FEMALE,77,1715.0,VOCATIONAL/GRAMMAR
MALE,62,989.0,SECONDARY
FEMALE,50,1799.0,PRIMARY/NO EDUCATION
MALE,31,1271.0,PRIMARY/NO EDUCATION
MALE,50,1362.0,SECONDARY
FEMALE,18,1293.0,PRIMARY/NO EDUCATION
FEMALE,16,1479.0,PRIMARY/NO EDUCATION
MALE,76,454.0,SECONDARY
MALE,45,,POST-SECONDARY OR HIGHER
MALE,28,1527.0,PRIMARY/NO EDUCATION
FEMALE,23,963.0,VOCATIONAL/GRAMMAR
MALE,74,,SECONDARY
FEMALE,84,1780.0,SECONDARY
MALE,62,533.0,VOCATIONAL/GRAMMAR
FEMALE,61,1095.0,VOCATIONAL/GRAMMAR
MALE,16,1020.0,SECONDARY
FEMALE,79,297.0,PRIMARY/NO EDUCATION
FEMALE,60,701.0,POST-SECONDARY OR HIGHER
MALE,18,159.0,VOCATIONAL/GRAMMAR
MALE,17,1299.0,VOCATIONAL/GRAMMAR
MALE,66,98.0,POST-SECONDARY OR HIGHER
MALE,30,42.0,SECONDARY
FEMALE,62,1814.0,POST-SECONDARY OR HIGHER
FEMALE,72,917.0,PRIMARY/NO EDUCATION
MALE,16,1762.0,PRIMARY/NO EDUCATION
MALE,34,172.0,SECONDARY
FEMALE,23,978.0,SECONDARY
FEMALE,71,624.0,PRIMARY/NO EDUCATION
MALE,27,773.0,PRIMARY/NO EDUCATION
MALE,36,1070.0,PRIMARY/NO EDUCATION
FEMALE,66,737.0,VOCATIONAL/GRAMMAR
FEMALE,40,530.0,POST-SECONDARY OR HIGHER
FEMALE,31,1673.0,PRIMARY/NO EDUCATION
FEMALE,19,,VOCATIONAL/GRAMMAR
FEMALE,20,,PRIMARY/NO EDUCATION
FEMALE,69,591.0,VOCATIONAL/GRAMMAR
FEMALE,86,1394.0,SECONDARY
FEMALE,21,434.0,PRIMARY/NO EDUCATION
MALE,52,-8.0,VOCATIONAL/GRAMMAR
FEMALE,34,-8.0,SECONDARY
MALE,49,,VOCATIONAL/GRAMMAR
FEMALE,31,1300.0,PRIMARY/NO EDUCATION
MALE,27,1513.0,SECONDARY
MALE,21,369.0,PRIMARY/NO EDUCATION
MALE,63,1213.0,POST-SECONDARY OR HIGHER
FEMALE,73,1246.0,SECONDARY
FEMALE,25,-8.0,VOCATIONAL/GRAMMAR
MALE,66,1205.0,PRIMARY/NO EDUCATION
MALE,72,,SECONDARY
MALE,60,757.0,VOCATIONAL/GRAMMAR
FEMALE,34,905.0,POST-SECONDARY OR HIGHER
MALE,27,-8.0,POST-SECONDARY OR HIGHER
FEMALE,30,1933.0,SECONDARY
MALE,32,1496.0,PRIMARY/NO EDUCATION
FEMALE,86,,SECONDARY
MALE,63,269.0,VOCATIONAL/GRAMMAR
FEMALE,55,,VOCATIONAL/GRAMMAR
MALE,45,147.0,SECONDARY
MALE,51,1202.0,
FEMALE,32,1316.0,SECONDARY
FEMALE,68,1468.0,VOCATIONAL/GRAMMAR
MALE,61,1243.0,SECONDARY
MALE,26,1006.0,POST-SECONDARY OR HIGHER
MALE,34,1305.0,POST-SECONDARY OR HIGHER
FEMALE,47,1236.0,POST-SECONDARY OR HIGHER
MALE,29,1008.0,SECONDARY
FEMALE,29,1067.0,SECONDARY
FEMALE,38,113.0,VOCATIONAL/GRAMMAR
FEMALE,58,1232.0,SECONDARY
MALE,49,1627.0,PRIMARY/NO EDUCATION
FEMALE,19,352.0,SECONDARY
MALE,16,604.0,SECONDARY
FEMALE,22,918.0,PRIMARY/NO EDUCATION
MALE,73,496.0,PRIMARY/NO EDUCATION
MALE,42,901.0,
FEMALE,55,335.0,SECONDARY
FEMALE,32,1224.0,VOCATIONAL/GRAMMAR
FEMALE,60,2409.0,VOCATIONAL/GRAMMAR
FEMALE,24,1231.0,VOCATIONAL/GRAMMAR
FEMALE,53,101.0,VOCATIONAL/GRAMMAR
MALE,25,1595.0,SECONDARY
FEMALE,29,1227.0,SECONDARY
FEMALE,44,925.0,SECONDARY
FEMALE,28,1182.0,SECONDARY
FEMALE,58,647.0,PRIMARY/NO EDUCATION
MALE,31,1489.0,POST-SECONDARY OR HIGHER
FEMALE,83,680.0,VOCATIONAL/GRAMMAR
MALE,28,933.0,PRIMARY/NO EDUCATION
FEMALE,23,1547.0,VOCATIONAL/GRAMMAR
FEMALE,18,-8.0,
FEMALE,22,1931.0,SECONDARY
FEMALE,34,1535.0,POST-SECONDARY OR HIGHER
MALE,18,,POST-SECONDARY OR HIGHER
MALE,21,1904.0,SECONDARY
FEMALE,17,416.0,SECONDARY
FEMALE,24,928.0,SECONDARY
FEMALE,16,1263.0,VOCATIONAL/GRAMMAR
FEMALE,50,1289.0,VOCATIONAL/GRAMMAR
MALE,74,3360.0,SECONDARY
FEMALE,29,1325.0,VOCATIONAL/GRAMMAR
FEMALE,74,,PRIMARY/NO EDUCATION
MALE,47,381.0,POST-SECONDARY OR HIGHER
FEMALE,55,,SECONDARY
FEMALE,46,1318.0,POST-SECONDARY OR HIGHER
FEMALE,19,,PRIMARY/NO EDUCATION
MALE,17,48.0,POST-SECONDARY OR HIGHER
FEMALE,39,3103.0,PRIMARY/NO EDUCATION
FEMALE,63,,VOCATIONAL/GRAMMAR
MALE,25,1055.0,VOCATIONAL/GRAMMAR
MALE,29,,VOCATIONAL/GRAMMAR
FEMALE,55,2085.0,SECONDARY
MALE,18,1133.0,PRIMARY/NO EDUCATION
FEMALE,50,1317.0,PRIMARY/NO EDUCATION
FEMALE,22,658.0,
MALE,48,229.0,SECONDARY
FEMALE,59,1338.0,VOCATIONAL/GRAMMAR
FEMALE,27,1146.0,SECONDARY
MALE,21,1631.0,PRIMARY/NO EDUCATION
MALE,66,407.0,POST-SECONDARY OR HIGHER
FEMALE,60,659.0,VOCATIONAL/GRAMMAR
MALE,33,1620.0,VOCATIONAL/GRAMMAR
FEMALE,18,16.0,PRIMARY/NO EDUCATION
FEMALE,19,2262.0,POST-SECONDARY OR HIGHER
FEMALE,17,,VOCATIONAL/GRAMMAR
FEMALE,59,190.0,VOCATIONAL/GRAMMAR
MALE,71,1150.0,VOCATIONAL/GRAMMAR
MALE,56,1428.0,PRIMARY/NO EDUCATION
FEMALE,37,159.0,SECONDARY
MALE,64,871.0,POST-SECONDARY OR HIGHER
MALE,57,660.0,VOCATIONAL/GRAMMAR
FEMALE,32,1564.0,POST-SECONDARY OR HIGHER
FEMALE,24,1406.0,SECONDARY
MALE,21,2037.0,VOCATIONAL/GRAMMAR
FEMALE,28,1703.0,SECONDARY
FEMALE,19,704.0,SECONDARY
MALE,62,881.0,VOCATIONAL/GRAMMAR
MALE,50,2802.0,VOCATIONAL/GRAMMAR
MALE,27,1665.0,SECONDARY
MALE,21,882.0,SECONDARY
FEMALE,64,2174.0,SECONDARY
MALE,31,557.0,VOCATIONAL/GRAMMAR
MALE,32,1113.0,
MALE,71,966.0,PRIMARY/NO EDUCATION
MALE,59,1419.0,POST-SECONDARY OR HIGHER
MALE,24,1549.0,SECONDARY
FEMALE,29,38.0,PRIMARY/NO EDUCATION
FEMALE,36,4128.0,VOCATIONAL/GRAMMAR
MALE,59,1063.0,VOCATIONAL/GRAMMAR
FEMALE,61,1495.0,PRIMARY/NO EDUCATION
FEMALE,42,1331.0,POST-SECONDARY OR HIGHER
MALE,26,,VOCATIONAL/GRAMMAR
MALE,28,1921.0,PRIMARY/NO EDUCATION
MALE,65,,VOCATIONAL/GRAMMAR
MALE,33,238.0,PRIMARY/NO EDUCATION
FEMALE,36,41.0,VOCATIONAL/GRAMMAR
MALE,30,988.0,VOCATIONAL/GRAMMAR
FEMALE,89,1434.0,SECONDARY
MALE,68,1052.0,SECONDARY
MALE,97,5271.0,POST-SECONDARY OR HIGHER
MALE,25,,PRIMARY/NO EDUCATION
MALE,65,3151.0,VOCATIONAL/GRAMMAR
FEMALE,53,,PRIMARY/NO EDUCATION
FEMALE,22,829.0,VOCATIONAL/GRAMMAR
FEMALE,27,,PRIMARY/NO EDUCATION
FEMALE,76,120.0,VOCATIONAL/GRAMMAR
MALE,53,1439.0,PRIMARY/NO EDUCATION
MALE,89,2617.0,SECONDARY
FEMALE,19,1398.0,SECONDARY
MALE,80,895.0,PRIMARY/NO EDUCATION
FEMALE,25,2767.0,PRIMARY/NO EDUCATION
MALE,32,1104.0,VOCATIONAL/GRAMMAR
MALE,25,,SECONDARY
FEMALE,52,1725.0,PRIMARY/NO EDUCATION
MALE,73,461.0,VOCATIONAL/GRAMMAR
FEMALE,56,1401.0,VOCATIONAL/GRAMMAR
MALE,66,71.0,
FEMALE,82,2040.0,PRIMARY/NO EDUCATION
MALE,74,,POST-SECONDARY OR HIGHER
FEMALE,24,,SECONDARY
MALE,21,263.0,PRIMARY/NO EDUCATION
MALE,31,950.0,POST-SECONDARY OR HIGHER
MALE,36,1586.0,PRIMARY/NO EDUCATION
FEMALE,47,1688.0,POST-SECONDARY OR HIGHER
MALE,80,1247.0,PRIMARY/NO EDUCATION
FEMALE,41,614.0,POST-SECONDARY OR HIGHER
FEMALE,43,2024.0,VOCATIONAL/GRAMMAR
FEMALE,27,1251.0,PRIMARY/NO EDUCATION
FEMALE,58,281.0,PRIMARY/NO EDUCATION
FEMALE,18,1402.0,VOCATIONAL/GRAMMAR
MALE,55,981.0,VOCATIONAL/GRAMMAR
FEMALE,16,601.0,VOCATIONAL/GRAMMAR
MALE,59,1059.0,VOCATIONAL/GRAMMAR
MALE,59,3262.0,VOCATIONAL/GRAMMAR
MALE,86,1305.0,
MALE,58,1449.0,POST-SECONDARY OR HIGHER
FEMALE,43,1562.0,PRIMARY/NO EDUCATION
FEMALE,27,1436.0,VOCATIONAL/GRAMMAR
FEMALE,70,1514.0,VOCATIONAL/GRAMMAR
FEMALE,41,744.0,SECONDARY
MALE,20,1789.0,
MALE,69,1214.0,
MALE,58,366.0,PRIMARY/NO EDUCATION
FEMALE,61,1596.0,VOCATIONAL/GRAMMAR
MALE,26,1198.0,PRIMARY/NO EDUCATION
FEMALE,27,-8.0,VOCATIONAL/GRAMMAR
FEMALE,43,-8.0,VOCATIONAL/GRAMMAR
FEMALE,39,1353.0,SECONDARY
MALE,74,1482.0,
FEMALE,48,,PRIMARY/NO EDUCATION
MALE,48,2278.0,SECONDARY
MALE,22,1319.0,PRIMARY/NO EDUCATION
MALE,16,877.0,SECONDARY
FEMALE,23,770.0,POST-SECONDARY OR HIGHER
FEMALE,76,,VOCATIONAL/GRAMMAR
MALE,16,1390.0,VOCATIONAL/GRAMMAR
FEMALE,61,,PRIMARY/NO EDUCATION
FEMALE,80,,VOCATIONAL/GRAMMAR
FEMALE,37,1424.0,PRIMARY/NO EDUCATION
FEMALE,34,97.0,SECONDARY
FEMALE,77,1322.0,POST-SECONDARY OR HIGHER
MALE,18,-8.0,VOCATIONAL/GRAMMAR
MALE,24,2247.0,VOCATIONAL/GRAMMAR
FEMALE,60,952.0,VOCATIONAL/GRAMMAR
MALE,30,83.0,PRIMARY/NO EDUCATION
FEMALE,46,,PRIMARY/NO EDUCATION
FEMALE,28,1397.0,
MALE,47,590.0,POST-SECONDARY OR HIGHER
FEMALE,27,118.0,POST-SECONDARY OR HIGHER
MALE,63,617.0,PRIMARY/NO EDUCATION
FEMALE,16,829.0,POST-SECONDARY OR HIGHER
MALE,59,,POST-SECONDARY OR HIGHER
FEMALE,97,518.0,VOCATIONAL/GRAMMAR
FEMALE,17,233.0,VOCATIONAL/GRAMMAR
MALE,72,853.0,PRIMARY/NO EDUCATION
FEMALE,28,-8.0,SECONDARY
MALE,27,1757.0,POST-SECONDARY OR HIGHER
MALE,65,-8.0,
MALE,22,2190.0,VOCATIONAL/GRAMMAR
MALE,82,1253.0,VOCATIONAL/GRAMMAR
MALE,73,1034.0,POST-SECONDARY OR HIGHER
MALE,50,1261.0,VOCATIONAL/GRAMMAR
FEMALE,37,,POST-SECONDARY OR HIGHER
FEMALE,20,724.0,VOCATIONAL/GRAMMAR
FEMALE,21,80.0,VOCATIONAL/GRAMMAR
FEMALE,60,2937.0,VOCATIONAL/GRAMMAR
MALE,18,4240.0,SECONDARY
FEMALE,23,964.0,PRIMARY/NO EDUCATION
MALE,27,902.0,SECONDARY
MALE,79,846.0,PRIMARY/NO EDUCATION
MALE,28,220.0,SECONDARY
FEMALE,66,1163.0,VOCATIONAL/GRAMMAR
FEMALE,49,-8.0,SECONDARY
FEMALE,39,976.0,PRIMARY/NO EDUCATION
FEMALE,54,1536.0,PRIMARY/NO EDUCATION
MALE,16,2350.0,POST-SECONDARY OR HIGHER
FEMALE,78,1247.0,VOCATIONAL/GRAMMAR
MALE,55,70.0,VOCATIONAL/GRAMMAR
FEMALE,57,988.0,VOCATIONAL/GRAMMAR
FEMALE,29,1214.0,SECONDARY
FEMALE,22,2939.0,
FEMALE,23,1745.0,POST-SECONDARY OR HIGHER
FEMALE,21,1834.0,POST-SECONDARY OR HIGHER
MALE,52,1513.0,VOCATIONAL/GRAMMAR
MALE,33,3498.0,POST-SECONDARY OR HIGHER
MALE,21,1720.0,VOCATIONAL/GRAMMAR
MALE,62,1108.0,PRIMARY/NO EDUCATION
MALE,55,1932.0,PRIMARY/NO EDUCATION
MALE,70,1515.0,SECONDARY
MALE,30,-8.0,SECONDARY
FEMALE,22,2209.0,SECONDARY
FEMALE,19,1537.0,PRIMARY/NO EDUCATION
FEMALE,21,-8.0,POST-SECONDARY OR HIGHER
FEMALE,36,,PRIMARY/NO EDUCATION
FEMALE,32,,VOCATIONAL/GRAMMAR
FEMALE,22,642.0,SECONDARY
FEMALE,25,5330.0,SECONDARY
FEMALE,49,1502.0,VOCATIONAL/GRAMMAR
FEMALE,63,1173.0,PRIMARY/NO EDUCATION
MALE,31,1519.0,VOCATIONAL/GRAMMAR
MALE,51,985.0,PRIMARY/NO EDUCATION
MALE,16,,POST-SECONDARY OR HIGHER
MALE,27,1806.0,POST-SECONDARY OR HIGHER
FEMALE,73,519.0,
MALE,67,2.0,PRIMARY/NO EDUCATION
FEMALE,50,1412.0,VOCATIONAL/GRAMMAR
FEMALE,94,1968.0,SECONDARY
MALE,24,1356.0,SECONDARY
MALE,67,-8.0,SECONDARY
FEMALE,64,,POST-SECONDARY OR HIGHER
MALE,72,1059.0,VOCATIONAL/GRAMMAR
MALE,58,999.0,POST-SECONDARY OR HIGHER
FEMALE,86,1920.0,PRIMARY/NO EDUCATION
MALE,51,564.0,PRIMARY/NO EDUCATION
FEMALE,60,775.0,PRIMARY/NO EDUCATION
FEMALE,38,740.0,PRIMARY/NO EDUCATION
FEMALE,68,282.0,SECONDARY
FEMALE,39,,SECONDARY
FEMALE,50,611.0,PRIMARY/NO EDUCATION
FEMALE,80,627.0,VOCATIONAL/GRAMMAR
MALE,21,1143.0,VOCATIONAL/GRAMMAR
MALE,32,484.0,SECONDARY
FEMALE,26,311.0,PRIMARY/NO EDUCATION
FEMALE,21,1281.0,VOCATIONAL/GRAMMAR
FEMALE,40,-8.0,POST-SECONDARY OR HIGHER
FEMALE,24,3990.0,
FEMALE,73,,POST-SECONDARY OR HIGHER
MALE,16,-8.0,PRIMARY/NO EDUCATION
FEMALE,46,18.0,SECONDARY
FEMALE,50,662.0,VOCATIONAL/GRAMMAR
FEMALE,34,1821.0,VOCATIONAL/GRAMMAR
MALE,50,,VOCATIONAL/GRAMMAR
FEMALE,66,,SECONDARY
FEMALE,38,,PRIMARY/NO EDUCATION
MALE,32,1669.0,SECONDARY
MALE,62,-8.0,SECONDARY
MALE,22,446.0,SECONDARY
FEMALE,73,485.0,SECONDARY
MALE,88,1737.0,SECONDARY
MALE,28,80.0,POST-SECONDARY OR HIGHER
MALE,16,993.0,POST-SECONDARY OR HIGHER
FEMALE,49,456.0,VOCATIONAL/GRAMMAR
FEMALE,32,139.0,POST-SECONDARY OR HIGHER
MALE,46,730.0,SECONDARY
FEMALE,69,1441.0,VOCATIONAL/GRAMMAR
FEMALE,67,887.0,PRIMARY/NO EDUCATION
MALE,74,54.0,
MALE,29,2127.0,
MALE,55,-8.0,POST-SECONDARY OR HIGHER
FEMALE,22,520.0,SECONDARY
FEMALE,58,399.0,PRIMARY/NO EDUCATION
FEMALE,86,2254.0,PRIMARY/NO EDUCATION
MALE,26,944.0,POST-SECONDARY OR HIGHER
FEMALE,23,,SECONDARY
MALE,44,1193.0,VOCATIONAL/GRAMMAR
FEMALE,24,1473.0,PRIMARY/NO EDUCATION
FEMALE,27,1362.0,VOCATIONAL/GRAMMAR
MALE,23,605.0,VOCATIONAL/GRAMMAR
FEMALE,61,1449.0,VOCATIONAL/GRAMMAR
MALE,30,1482.0,SECONDARY
FEMALE,40,1087.0,SECONDARY
FEMALE,71,1754.0,POST-SECONDARY OR HIGHER
MALE,45,999.0,VOCATIONAL/GRAMMAR
MALE,49,1222.0,POST-SECONDARY OR HIGHER
FEMALE,36,1314.0,VOCATIONAL/GRAMMAR
MALE,82,790.0,POST-SECONDARY OR HIGHER
FEMALE,20,1119.0,PRIMARY/NO EDUCATION
FEMALE,79,-8.0,POST-SECONDARY OR HIGHER
FEMALE,60,,SECONDARY
MALE,34,-8.0,POST-SECONDARY OR HIGHER
FEMALE,51,,VOCATIONAL/GRAMMAR
FEMALE,17,2473.0,SECONDARY
FEMALE,33,1451.0,SECONDARY
FEMALE,28,1809.0,VOCATIONAL/GRAMMAR
MALE,80,1553.0,SECONDARY
MALE,65,569.0,
MALE,16,,PRIMARY/NO EDUCATION
MALE,21,1605.0,PRIMARY/NO EDUCATION
MALE,26,432.0,SECONDARY
MALE,19,,POST-SECONDARY OR HIGHER
FEMALE,38,145.0,VOCATIONAL/GRAMMAR
MALE,20,1260.0,SECONDARY
MALE,31,,SECONDARY
MALE,79,1490.0,PRIMARY/NO EDUCATION
FEMALE,58,,POST-SECONDARY OR HIGHER
FEMALE,85,1408.0,
FEMALE,43,837.0,SECONDARY
FEMALE,85,3520.0,VOCATIONAL/GRAMMAR
FEMALE,17,1764.0,PRIMARY/NO EDUCATION
MALE,22,1302.0,VOCATIONAL/GRAMMAR
FEMALE,18,-8.0,SECONDARY
MALE,23,1340.0,VOCATIONAL/GRAMMAR
FEMALE,23,1754.0,PRIMARY/NO EDUCATION
MALE,46,215.0,VOCATIONAL/GRAMMAR
FEMALE,21,1348.0,PRIMARY/NO EDUCATION
MALE,18,899.0,VOCATIONAL/GRAMMAR
FEMALE,16,1735.0,POST-SECONDARY OR HIGHER
FEMALE,21,1541.0,SECONDARY
MALE,34,2642.0,POST-SECONDARY OR HIGHER
MALE,72,1970.0,POST-SECONDARY OR HIGHER
FEMALE,27,486.0,SECONDARY
MALE,59,774.0,PRIMARY/NO EDUCATION
FEMALE,32,1045.0,PRIMARY/NO EDUCATION
FEMALE,89,1067.0,
FEMALE,16,632.0,SECONDARY
FEMALE,75,533.0,VOCATIONAL/GRAMMAR
FEMALE,79,1747.0,
MALE,55,682.0,PRIMARY/NO EDUCATION
FEMALE,29,1254.0,PRIMARY/NO EDUCATION
MALE,62,,VOCATIONAL/GRAMMAR
MALE,45,1270.0,VOCATIONAL/GRAMMAR
MALE,23,1954.0,POST-SECONDARY OR HIGHER
FEMALE,65,1382.0,POST-SECONDARY OR HIGHER
FEMALE,25,30.0,PRIMARY/NO EDUCATION
FEMALE,24,777.0,PRIMARY/NO EDUCATION
