sex,age,income,edu
MALE,61,1397.0,SECONDARY
FEMALE,51,1875.0,PRIMARY/NO EDUCATION
FEMALE,30,,VOCATIONAL/GRAMMAR
MALE,34,1636.0,PRIMARY/NO EDUCATION
FEMALE,77,137.0,SECONDARY
FEMALE,64,1176.0,POST-SECONDARY OR HIGHER
FEMALE,73,1246.0,PRIMARY/NO EDUCATION
FEMALE,60,860.0,
MALE,91,210.0,PRIMARY/NO EDUCATION
MALE,36,1533.0,SECONDARY
FEMALE,43,,PRIMARY/NO EDUCATION
FEMALE,45,1417.0,POST-SECONDARY OR HIGHER
FEMALE,94,1380.0,SECONDARY
MALE,17,3553.0,VOCATIONAL/GRAMMAR
MALE,59,1375.0,SECONDARY
FEMALE,70,,VOCATIONAL/GRAMMAR
FEMALE,76,1547.0,PRIMARY/NO EDUCATION
FEMALE,27,1514.0,SECONDARY
MALE,38,1621.0,VOCATIONAL/GRAMMAR
MALE,50,1360.0,SECONDARY
FEMALE,55,1462.0,PRIMARY/NO EDUCATION
MALE,29,1628.0,VOCATIONAL/GRAMMAR
FEMALE,78,226.0,
MALE,61,2174.0,PRIMARY/NO EDUCATION
FEMALE,45,1934.0,SECONDARY
FEMALE,83,1665.0,SECONDARY
FEMALE,69,50.0,VOCATIONAL/GRAMMAR
FEMALE,73,1353.0,VOCATIONAL/GRAMMAR
FEMALE,60,212.0,VOCATIONAL/GRAMMAR
MALE,96,2.0,POST-SECONDARY OR HIGHER
FEMALE,58,1487.0,POST-SECONDARY OR HIGHER
FEMALE,69,23.0,VOCATIONAL/GRAMMAR
MALE,55,501.0,SECONDARY
FEMALE,19,134.0,PRIMARY/NO EDUCATION
MALE,40,1627.0,VOCATIONAL/GRAMMAR
MALE,36,1659.0,SECONDARY
MALE,29,281.0,SECONDARY
FEMALE,78,4271.0,POST-SECONDARY OR HIGHER
FEMALE,71,1582.0,POST-SECONDARY OR HIGHER
MALE,68,1447.0,VOCATIONAL/GRAMMAR
MALE,56,3105.0,PRIMARY/NO EDUCATION
MALE,76,1585.0,SECONDARY
MALE,56,1373.0,
FEMALE,71,1354.0,SECONDARY
MALE,52,,PRIMARY/NO EDUCATION
FEMALE,47,3372.0,VOCATIONAL/GRAMMAR
MALE,92,3154.0,SECONDARY
FEMALE,67,1781.0,SECONDARY
MALE,16,1670.0,PRIMARY/NO EDUCATION
MALE,73,3897.0,SECONDARY
FEMALE,97,,SECONDARY
FEMALE,35,,POST-SECONDARY OR HIGHER
FEMALE,56,1048.0,SECONDARY
FEMALE,55,1599.0,SECONDARY
FEMALE,46,1281.0,PRIMARY/NO EDUCATION
MALE,61,1866.0,VOCATIONAL/GRAMMAR
FEMALE,56,3210.0,VOCATIONAL/GRAMMAR
FEMALE,60,17.0,PRIMARY/NO EDUCATION
FEMALE,86,1055.0,VOCATIONAL/GRAMMAR
MALE,70,2072.0,VOCATIONAL/GRAMMAR
MALE,47,1398.0,SECONDARY
MALE,35,713.0,POST-SECONDARY OR HIGHER
FEMALE,27,1511.0,VOCATIONAL/GRAMMAR
MALE,58,92.0,PRIMARY/NO EDUCATION
FEMALE,53,,PRIMARY/NO EDUCATION
FEMALE,49,1542.0,PRIMARY/NO EDUCATION
MALE,69,188.0,VOCATIONAL/GRAMMAR
FEMALE,77,254.0,PRIMARY/NO EDUCATION
MALE,53,1679.0,VOCATIONAL/GRAMMAR
FEMALE,91,1656.0,VOCATIONAL/GRAMMAR
MALE,78,2238.0,SECONDARY
MALE,97,1283.0,SECONDARY
MALE,88,1819.0,SECONDARY
FEMALE,62,219.0,VOCATIONAL/GRAMMAR
FEMALE,71,1683.0,SECONDARY
MALE,76,-8.0,VOCATIONAL/GRAMMAR
MALE,30,1170.0,PRIMARY/NO EDUCATION
FEMALE,77,13.0,VOCATIONAL/GRAMMAR
MALE,97,78.0,PRIMARY/NO EDUCATION
FEMALE,72,,SECONDARY
MALE,54,1631.0,VOCATIONAL/GRAMMAR
FEMALE,67,-6.0,POST-SECONDARY OR HIGHER
FEMALE,96,1986.0,PRIMARY/NO EDUCATION
FEMALE,93,2252.0,POST-SECONDARY OR HIGHER
FEMALE,32,2529.0,VOCATIONAL/GRAMMAR
FEMALE,62,1552.0,VOCATIONAL/GRAMMAR
MALE,60,2260.0,SECONDARY
FEMALE,61,1403.0,POST-SECONDARY OR HIGHER
FEMALE,70,1684.0,POST-SECONDARY OR HIGHER
MALE,80,3135.0,SECONDARY
FEMALE,79,152.0,VOCATIONAL/GRAMMAR
FEMALE,26,-8.0,SECONDARY
FEMALE,91,3564.0,SECONDARY
FEMALE,85,3625.0,SECONDARY
MALE,58,167.0,PRIMARY/NO EDUCATION
MALE,87,1586.0,POST-SECONDARY OR HIGHER
MALE,73,1512.0,
MALE,51,1312.0,VOCATIONAL/GRAMMAR
FEMALE,44,1563.0,SECONDARY
MALE,25,1539.0,POST-SECONDARY OR HIGHER
FEMALE,67,1295.0,SECONDARY
MALE,90,2328.0,SECONDARY
FEMALE,97,3520.0,
MALE,23,4236.0,VOCATIONAL/GRAMMAR
MALE,86,1769.0,VOCATIONAL/GRAMMAR
FEMALE,79,2638.0,SECONDARY
FEMALE,71,1669.0,POST-SECONDARY OR HIGHER
FEMALE,54,,PRIMARY/NO EDUCATION
FEMALE,55,3916.0,PRIMARY/NO EDUCATION
MALE,88,1585.0,PRIMARY/NO EDUCATION
MALE,74,1606.0,
FEMALE,76,,VOCATIONAL/GRAMMAR
MALE,95,2347.0,PRIMARY/NO EDUCATION
FEMALE,59,1558.0,SECONDARY
FEMALE,50,1861.0,VOCATIONAL/GRAMMAR
FEMALE,54,,POST-SECONDARY OR HIGHER
FEMALE,70,,PRIMARY/NO EDUCATION
FEMALE,67,1436.0,PRIMARY/NO EDUCATION
FEMALE,70,,PRIMARY/NO EDUCATION
FEMALE,66,,SECONDARY
MALE,33,1589.0,VOCATIONAL/GRAMMAR
MALE,66,,VOCATIONAL/GRAMMAR
FEMALE,51,3357.0,PRIMARY/NO EDUCATION
FEMALE,74,,POST-SECONDARY OR HIGHER
FEMALE,33,3771.0,VOCATIONAL/GRAMMAR
MALE,62,2329.0,PRIMARY/NO EDUCATION
MALE,28,1225.0,PRIMARY/NO EDUCATION
MALE,74,1528.0,SECONDARY
MALE,53,1647.0,POST-SECONDARY OR HIGHER
MALE,58,1743.0,PRIMARY/NO EDUCATION
MALE,54,1107.0,POST-SECONDARY OR HIGHER
FEMALE,38,1678.0,VOCATIONAL/GRAMMAR
MALE,50,1910.0,VOCATIONAL/GRAMMAR
FEMALE,50,,PRIMARY/NO EDUCATION
FEMALE,67,1476.0,PRIMARY/NO EDUCATION
FEMALE,68,1544.0,SECONDARY
FEMALE,78,825.0,PRIMARY/NO EDUCATION
FEMALE,66,4030.0,POST-SECONDARY OR HIGHER
FEMALE,74,32.0,POST-SECONDARY OR HIGHER
MALE,73,149.0,POST-SECONDARY OR HIGHER
MALE,73,1600.0,VOCATIONAL/GRAMMAR
FEMALE,53,1889.0,PRIMARY/NO EDUCATION
MALE,44,1504.0,VOCATIONAL/GRAMMAR
MALE,60,3545.0,VOCATIONAL/GRAMMAR
FEMALE,65,3635.0,SECONDARY
MALE,93,1387.0,POST-SECONDARY OR HIGHER
FEMALE,42,,VOCATIONAL/GRAMMAR
MALE,97,1569.0,VOCATIONAL/GRAMMAR
FEMALE,94,99.0,PRIMARY/NO EDUCATION
FEMALE,75,,VOCATIONAL/GRAMMAR
MALE,64,1558.0,VOCATIONAL/GRAMMAR
FEMALE,71,1519.0,POST-SECONDARY OR HIGHER
MALE,68,193.0,SECONDARY
FEMALE,56,503.0,SECONDARY
FEMALE,30,1972.0,SECONDARY
FEMALE,66,840.0,
MALE,54,,SECONDARY
FEMALE,65,85.0,
MALE,79,1307.0,PRIMARY/NO EDUCATION
FEMALE,95,1634.0,VOCATIONAL/GRAMMAR
MALE,70,1634.0,SECONDARY
FEMALE,97,,VOCATIONAL/GRAMMAR
MALE,61,,PRIMARY/NO EDUCATION
FEMALE,77,1439.0,PRIMARY/NO EDUCATION
FEMALE,32,1606.0,VOCATIONAL/GRAMMAR
FEMALE,77,174.0,
MALE,54,1549.0,
FEMALE,38,1246.0,PRIMARY/NO EDUCATION
FEMALE,50,,SECONDARY
MALE,32,,PRIMARY/NO EDUCATION
FEMALE,63,264.0,POST-SECONDARY OR HIGHER
MALE,50,281.0,POST-SECONDARY OR HIGHER
FEMALE,79,6321.0,SECONDARY
FEMALE,72,1544.0,SECONDARY
FEMALE,51,1437.0,PRIMARY/NO EDUCATION
MALE,31,1435.0,SECONDARY
FEMALE,64,1566.0,SECONDARY
FEMALE,71,27.0,PRIMARY/NO EDUCATION
MALE,79,3486.0,VOCATIONAL/GRAMMAR
FEMALE,51,1278.0,VOCATIONAL/GRAMMAR
MALE,87,,VOCATIONAL/GRAMMAR
MALE,18,2249.0,VOCATIONAL/GRAMMAR
MALE,70,1671.0,VOCATIONAL/GRAMMAR
FEMALE,41,,PRIMARY/NO EDUCATION
MALE,88,1108.0,VOCATIONAL/GRAMMAR
FEMALE,54,26.0,POST-SECONDARY OR HIGHER
FEMALE,97,1924.0,VOCATIONAL/GRAMMAR
MALE,67,3810.0,PRIMARY/NO EDUCATION
FEMALE,83,1523.0,PRIMARY/NO EDUCATION
MALE,42,224.0,PRIMARY/NO EDUCATION
FEMALE,54,138.0,SECONDARY
FEMALE,21,2366.0,PRIMARY/NO EDUCATION
FEMALE,47,1542.0,PRIMARY/NO EDUCATION
MALE,39,193.0,POST-SECONDARY OR HIGHER
MALE,44,,POST-SECONDARY OR HIGHER
MALE,50,1229.0,PRIMARY/NO EDUCATION
FEMALE,50,1418.0,VOCATIONAL/GRAMMAR
MALE,85,,VOCATIONAL/GRAMMAR
FEMALE,67,2113.0,SECONDARY
MALE,61,287.0,VOCATIONAL/GRAMMAR
FEMALE,55,1194.0,VOCATIONAL/GRAMMAR
MALE,47,188.0,SECONDARY
FEMALE,79,1689.0,PRIMARY/NO EDUCATION
MALE,97,3840.0,POST-SECONDARY OR HIGHER
MALE,52,49.0,SECONDARY
MALE,48,1520.0,VOCATIONAL/GRAMMAR
MALE,72,149.0,VOCATIONAL/GRAMMAR
MALE,58,-8.0,SECONDARY
FEMALE,70,2256.0,POST-SECONDARY OR HIGHER
FEMALE,66,1754.0,PRIMARY/NO EDUCATION
MALE,42,2535.0,PRIMARY/NO EDUCATION
MALE,64,1455.0,SECONDARY
FEMALE,36,145.0,PRIMARY/NO EDUCATION
FEMALE,77,4536.0,PRIMARY/NO EDUCATION
MALE,53,172.0,SECONDARY
MALE,54,79.0,PRIMARY/NO EDUCATION
FEMALE,75,1231.0,VOCATIONAL/GRAMMAR
FEMALE,64,3871.0,POST-SECONDARY OR HIGHER
FEMALE,29,1689.0,VOCATIONAL/GRAMMAR
FEMALE,40,,VOCATIONAL/GRAMMAR
FEMALE,43,,PRIMARY/NO EDUCATION
FEMALE,84,1679.0,VOCATIONAL/GRAMMAR
FEMALE,71,1640.0,SECONDARY
FEMALE,56,3516.0,PRIMARY/NO EDUCATION
MALE,64,138.0,VOCATIONAL/GRAMMAR
FEMALE,62,-8.0,PRIMARY/NO EDUCATION
MALE,79,,SECONDARY
FEMALE,69,2573.0,POST-SECONDARY OR HIGHER
MALE,23,1719.0,POST-SECONDARY OR HIGHER
MALE,52,695.0,PRIMARY/NO EDUCATION
MALE,53,1795.0,POST-SECONDARY OR HIGHER
FEMALE,77,281.0,SECONDARY
FEMALE,21,236.0,VOCATIONAL/GRAMMAR
MALE,88,1523.0,VOCATIONAL/GRAMMAR
FEMALE,97,,SECONDARY
FEMALE,96,1523.0,VOCATIONAL/GRAMMAR
FEMALE,33,1685.0,POST-SECONDARY OR HIGHER
MALE,51,-8.0,VOCATIONAL/GRAMMAR
FEMALE,28,119.0,SECONDARY
MALE,33,1634.0,PRIMARY/NO EDUCATION
FEMALE,79,,SECONDARY
MALE,79,1988.0,VOCATIONAL/GRAMMAR
FEMALE,71,,VOCATIONAL/GRAMMAR
MALE,51,11036.0,SECONDARY
MALE,84,3602.0,
FEMALE,69,4130.0,SECONDARY
FEMALE,66,1578.0,SECONDARY
MALE,69,1563.0,SECONDARY
MALE,55,9.0,POST-SECONDARY OR HIGHER
MALE,72,4358.0,POST-SECONDARY OR HIGHER
FEMALE,67,1880.0,VOCATIONAL/GRAMMAR
MALE,29,1804.0,SECONDARY
FEMALE,61,1669.0,SECONDARY
FEMALE,28,239.0,VOCATIONAL/GRAMMAR
FEMALE,52,1310.0,SECONDARY
MALE,61,1537.0,PRIMARY/NO EDUCATION
FEMALE,32,2241.0,SECONDARY
MALE,36,1097.0,SECONDARY
MALE,34,1424.0,PRIMARY/NO EDUCATION
MALE,73,168.0,PRIMARY/NO EDUCATION
FEMALE,45,3502.0,
MALE,93,1581.0,SECONDARY
FEMALE,58,1880.0,VOCATIONAL/GRAMMAR
FEMALE,48,2284.0,VOCATIONAL/GRAMMAR
FEMALE,49,1406.0,VOCATIONAL/GRAMMAR
MALE,74,147.0,VOCATIONAL/GRAMMAR
MALE,34,1521.0,SECONDARY
FEMALE,69,1295.0,SECONDARY
FEMALE,93,1310.0,SECONDARY
MALE,91,2538.0,VOCATIONAL/GRAMMAR
FEMALE,68,1521.0,POST-SECONDARY OR HIGHER
MALE,50,1538.0,PRIMARY/NO EDUCATION
FEMALE,97,1722.0,SECONDARY
FEMALE,43,65.0,PRIMARY/NO EDUCATION
FEMALE,48,1966.0,VOCATIONAL/GRAMMAR
FEMALE,28,194.0,
FEMALE,24,1583.0,SECONDARY
MALE,46,1559.0,VOCATIONAL/GRAMMAR
MALE,47,,POST-SECONDARY OR HIGHER
MALE,68,3170.0,VOCATIONAL/GRAMMAR
FEMALE,42,2383.0,SECONDARY
FEMALE,57,3424.0,VOCATIONAL/GRAMMAR
FEMALE,75,1463.0,VOCATIONAL/GRAMMAR
FEMALE,97,742.0,PRIMARY/NO EDUCATION
MALE,52,3418.0,SECONDARY
FEMALE,51,2524.0,VOCATIONAL/GRAMMAR
FEMALE,74,,SECONDARY
MALE,51,1449.0,POST-SECONDARY OR HIGHER
FEMALE,49,,SECONDARY
FEMALE,72,1069.0,POST-SECONDARY OR HIGHER
FEMALE,54,,PRIMARY/NO EDUCATION
MALE,81,1863.0,POST-SECONDARY OR HIGHER
MALE,55,4070.0,PRIMARY/NO EDUCATION
FEMALE,49,,VOCATIONAL/GRAMMAR
MALE,47,3667.0,VOCATIONAL/GRAMMAR
MALE,34,,VOCATIONAL/GRAMMAR
FEMALE,54,1771.0,SECONDARY
MALE,32,1463.0,PRIMARY/NO EDUCATION
FEMALE,41,1650.0,SECONDARY
MALE,46,6419.0,VOCATIONAL/GRAMMAR
MALE,69,45.0,SECONDARY
FEMALE,96,1601.0,VOCATIONAL/GRAMMAR
FEMALE,25,1583.0,SECONDARY
MALE,91,1064.0,PRIMARY/NO EDUCATION
MALE,60,1350.0,POST-SECONDARY OR HIGHER
FEMALE,65,1239.0,VOCATIONAL/GRAMMAR
MALE,79,1370.0,VOCATIONAL/GRAMMAR
FEMALE,68,181.0,PRIMARY/NO EDUCATION
FEMALE,45,1618.0,SECONDARY
FEMALE,50,,VOCATIONAL/GRAMMAR
FEMALE,61,1160.0,VOCATIONAL/GRAMMAR
MALE,75,165.0,VOCATIONAL/GRAMMAR
MALE,59,3459.0,PRIMARY/NO EDUCATION
FEMALE,43,212.0,SECONDARY
MALE,67,1573.0,POST-SECONDARY OR HIGHER
MALE,78,1301.0,VOCATIONAL/GRAMMAR
FEMALE,87,1662.0,SECONDARY
FEMALE,71,672.0,SECONDARY
MALE,56,2103.0,PRIMARY/NO EDUCATION
FEMALE,67,2282.0,VOCATIONAL/GRAMMAR
FEMALE,80,1497.0,SECONDARY
MALE,68,1707.0,VOCATIONAL/GRAMMAR
MALE,46,4008.0,SECONDARY
FEMALE,92,293.0,VOCATIONAL/GRAMMAR
MALE,72,2758.0,SECONDARY
FEMALE,69,2126.0,SECONDARY
MALE,63,4153.0,VOCATIONAL/GRAMMAR
MALE,53,1445.0,
MALE,69,6697.0,PRIMARY/NO EDUCATION
MALE,76,72.0,POST-SECONDARY OR HIGHER
MALE,42,1403.0,SECONDARY
FEMALE,66,130.0,PRIMARY/NO EDUCATION
FEMALE,65,3861.0,POST-SECONDARY OR HIGHER
MALE,73,1535.0,POST-SECONDARY OR HIGHER
FEMALE,50,173.0,PRIMARY/NO EDUCATION
MALE,54,1639.0,POST-SECONDARY OR HIGHER
MALE,48,,VOCATIONAL/GRAMMAR
MALE,77,3695.0,PRIMARY/NO EDUCATION
MALE,73,,VOCATIONAL/GRAMMAR
MALE,27,216.0,PRIMARY/NO EDUCATION
FEMALE,49,-0.0,SECONDARY
MALE,64,1547.0,VOCATIONAL/GRAMMAR
FEMALE,90,1452.0,SECONDARY
MALE,43,2243.0,SECONDARY
MALE,97,5785.0,VOCATIONAL/GRAMMAR
FEMALE,77,,PRIMARY/NO EDUCATION
MALE,61,4166.0,PRIMARY/NO EDUCATION
FEMALE,51,,PRIMARY/NO EDUCATION
FEMALE,51,1540.0,VOCATIONAL/GRAMMAR
MALE,31,,PRIMARY/NO EDUCATION
MALE,94,66.0,POST-SECONDARY OR HIGHER
MALE,72,1514.0,PRIMARY/NO EDUCATION
MALE,97,3600.0,SECONDARY
FEMALE,30,1458.0,VOCATIONAL/GRAMMAR
MALE,97,1408.0,PRIMARY/NO EDUCATION
FEMALE,19,2542.0,PRIMARY/NO EDUCATION
MALE,46,1694.0,VOCATIONAL/GRAMMAR
MALE,75,,SECONDARY
FEMALE,70,1574.0,PRIMARY/NO EDUCATION
MALE,92,1567.0,VOCATIONAL/GRAMMAR
FEMALE,66,1346.0,VOCATIONAL/GRAMMAR
MALE,66,68.0,
MALE,78,2267.0,SECONDARY
MALE,93,,VOCATIONAL/GRAMMAR
FEMALE,72,,VOCATIONAL/GRAMMAR
FEMALE,34,-8.0,PRIMARY/NO EDUCATION
FEMALE,24,1517.0,POST-SECONDARY OR HIGHER
FEMALE,47,3734.0,PRIMARY/NO EDUCATION
FEMALE,52,1462.0,POST-SECONDARY OR HIGHER
FEMALE,95,825.0,PRIMARY/NO EDUCATION
FEMALE,47,1513.0,POST-SECONDARY OR HIGHER
FEMALE,87,2107.0,VOCATIONAL/GRAMMAR
FEMALE,67,1566.0,PRIMARY/NO EDUCATION
FEMALE,68,1476.0,PRIMARY/NO EDUCATION
FEMALE,61,1536.0,VOCATIONAL/GRAMMAR
MALE,71,115.0,VOCATIONAL/GRAMMAR
FEMALE,75,1940.0,VOCATIONAL/GRAMMAR
MALE,97,1542.0,VOCATIONAL/GRAMMAR
FEMALE,64,3989.0,VOCATIONAL/GRAMMAR
MALE,81,1577.0,
MALE,96,1569.0,SECONDARY
FEMALE,42,1682.0,PRIMARY/NO EDUCATION
FEMALE,26,1351.0,SECONDARY
FEMALE,73,1578.0,VOCATIONAL/GRAMMAR
FEMALE,49,1628.0,SECONDARY
MALE,97,3465.0,POST-SECONDARY OR HIGHER
MALE,59,817.0,
FEMALE,57,4312.0,VOCATIONAL/GRAMMAR
FEMALE,78,1592.0,VOCATIONAL/GRAMMAR
MALE,96,1453.0,PRIMARY/NO EDUCATION
FEMALE,25,275.0,VOCATIONAL/GRAMMAR
MALE,77,184.0,VOCATIONAL/GRAMMAR
FEMALE,53,1529.0,SECONDARY
MALE,90,1229.0,
FEMALE,52,,PRIMARY/NO EDUCATION
MALE,46,2018.0,SECONDARY
MALE,35,1616.0,PRIMARY/NO EDUCATION
MALE,27,1745.0,SECONDARY
FEMALE,49,1541.0,POST-SECONDARY OR HIGHER
FEMALE,34,,VOCATIONAL/GRAMMAR
MALE,97,1308.0,VOCATIONAL/GRAMMAR
FEMALE,74,,PRIMARY/NO EDUCATION
FEMALE,59,,VOCATIONAL/GRAMMAR
MALE,36,3250.0,SECONDARY
FEMALE,44,2144.0,SECONDARY
FEMALE,96,1427.0,PRIMARY/NO EDUCATION
MALE,83,252.0,VOCATIONAL/GRAMMAR
MALE,30,3702.0,VOCATIONAL/GRAMMAR
FEMALE,96,2017.0,PRIMARY/NO EDUCATION
MALE,62,-8.0,PRIMARY/NO EDUCATION
FEMALE,71,,PRIMARY/NO EDUCATION
FEMALE,29,131.0,
MALE,65,1865.0,POST-SECONDARY OR HIGHER
FEMALE,30,182.0,POST-SECONDARY OR HIGHER
FEMALE,63,3797.0,SECONDARY
FEMALE,32,1667.0,POST-SECONDARY OR HIGHER
MALE,71,,POST-SECONDARY OR HIGHER
FEMALE,77,735.0,VOCATIONAL/GRAMMAR
FEMALE,65,227.0,VOCATIONAL/GRAMMAR
MALE,79,1368.0,PRIMARY/NO EDUCATION
FEMALE,37,112.0,VOCATIONAL/GRAMMAR
MALE,25,2054.0,POST-SECONDARY OR HIGHER
MALE,71,70.0,SECONDARY
MALE,54,3857.0,VOCATIONAL/GRAMMAR
MALE,85,1953.0,VOCATIONAL/GRAMMAR
FEMALE,60,1178.0,POST-SECONDARY OR HIGHER
MALE,55,177.0,VOCATIONAL/GRAMMAR
FEMALE,51,,POST-SECONDARY OR HIGHER
FEMALE,33,18.0,POST-SECONDARY OR HIGHER
MALE,30,1770.0,VOCATIONAL/GRAMMAR
FEMALE,97,2080.0,PRIMARY/NO EDUCATION
MALE,63,7582.0,SECONDARY
FEMALE,19,1847.0,PRIMARY/NO EDUCATION
MALE,30,1527.0,POST-SECONDARY OR HIGHER
MALE,89,1627.0,PRIMARY/NO EDUCATION
FEMALE,48,808.0,POST-SECONDARY OR HIGHER
FEMALE,74,1549.0,VOCATIONAL/GRAMMAR
FEMALE,60,-8.0,SECONDARY
MALE,44,1411.0,PRIMARY/NO EDUCATION
FEMALE,47,1629.0,PRIMARY/NO EDUCATION
FEMALE,32,1562.0,POST-SECONDARY OR HIGHER
MALE,88,1588.0,VOCATIONAL/GRAMMAR
MALE,66,1532.0,VOCATIONAL/GRAMMAR
FEMALE,96,3298.0,VOCATIONAL/GRAMMAR
FEMALE,38,3457.0,SECONDARY
FEMALE,49,8.0,
FEMALE,52,7977.0,POST-SECONDARY OR HIGHER
FEMALE,97,2071.0,POST-SECONDARY OR HIGHER
MALE,50,1291.0,VOCATIONAL/GRAMMAR
MALE,45,3843.0,POST-SECONDARY OR HIGHER
MALE,79,2699.0,PRIMARY/NO EDUCATION
MALE,60,267.0,PRIMARY/NO EDUCATION
MALE,56,2506.0,PRIMARY/NO EDUCATION
MALE,58,1626.0,PRIMARY/NO EDUCATION
FEMALE,55,174.0,SECONDARY
FEMALE,59,189.0,SECONDARY
FEMALE,16,1462.0,PRIMARY/NO EDUCATION
FEMALE,51,229.0,POST-SECONDARY OR HIGHER
FEMALE,35,,PRIMARY/NO EDUCATION
FEMALE,31,,POST-SECONDARY OR HIGHER
MALE,31,168.0,SECONDARY
FEMALE,29,7592.0,SECONDARY
MALE,42,1421.0,VOCATIONAL/GRAMMAR
FEMALE,72,1539.0,PRIMARY/NO EDUCATION
MALE,55,1458.0,VOCATIONAL/GRAMMAR
MALE,76,1299.0,PRIMARY/NO EDUCATION
FEMALE,67,,POST-SECONDARY OR HIGHER
MALE,58,4071.0,POST-SECONDARY OR HIGHER
FEMALE,92,1795.0,
MALE,70,-8.0,PRIMARY/NO EDUCATION
FEMALE,53,1570.0,VOCATIONAL/GRAMMAR
FEMALE,86,1768.0,SECONDARY
MALE,21,1676.0,SECONDARY
MALE,55,206.0,VOCATIONAL/GRAMMAR
FEMALE,67,,POST-SECONDARY OR HIGHER
FEMALE,95,737.0,VOCATIONAL/GRAMMAR
MALE,69,1594.0,VOCATIONAL/GRAMMAR
FEMALE,97,2437.0,PRIMARY/NO EDUCATION
FEMALE,76,209.0,PRIMARY/NO EDUCATION
FEMALE,57,234.0,VOCATIONAL/GRAMMAR
FEMALE,59,37.0,VOCATIONAL/GRAMMAR
FEMALE,77,2458.0,SECONDARY
FEMALE,47,,SECONDARY
FEMALE,51,1519.0,PRIMARY/NO EDUCATION
FEMALE,84,180.0,VOCATIONAL/GRAMMAR
FEMALE,97,2102.0,VOCATIONAL/GRAMMAR
MALE,30,1136.0,SECONDARY
FEMALE,29,1284.0,PRIMARY/NO EDUCATION
MALE,60,1326.0,VOCATIONAL/GRAMMAR
FEMALE,47,252.0,POST-SECONDARY OR HIGHER
FEMALE,66,3003.0,
FEMALE,73,,POST-SECONDARY OR HIGHER
MALE,24,91.0,VOCATIONAL/GRAMMAR
FEMALE,44,-8.0,SECONDARY
FEMALE,60,4036.0,SECONDARY
FEMALE,95,2372.0,VOCATIONAL/GRAMMAR
MALE,69,,VOCATIONAL/GRAMMAR
FEMALE,58,,SECONDARY
FEMALE,61,,PRIMARY/NO EDUCATION
MALE,53,1435.0,SECONDARY
MALE,78,83.0,VOCATIONAL/GRAMMAR
MALE,65,2265.0,SECONDARY
FEMALE,91,912.0,SECONDARY
MALE,61,36.0,SECONDARY
MALE,61,1647.0,POST-SECONDARY OR HIGHER
MALE,28,2101.0,POST-SECONDARY OR HIGHER
FEMALE,71,2462.0,VOCATIONAL/GRAMMAR
FEMALE,53,1304.0,POST-SECONDARY OR HIGHER
MALE,76,1502.0,SECONDARY
MALE,95,93.0,VOCATIONAL/GRAMMAR
FEMALE,72,1490.0,SECONDARY
MALE,85,242.0,
MALE,97,3283.0,
MALE,75,4.0,POST-SECONDARY OR HIGHER
FEMALE,70,1493.0,SECONDARY
FEMALE,49,1661.0,PRIMARY/NO EDUCATION
MALE,90,2339.0,PRIMARY/NO EDUCATION
FEMALE,59,2296.0,POST-SECONDARY OR HIGHER
FEMALE,50,,SECONDARY
MALE,54,1369.0,SECONDARY
FEMALE,53,1504.0,PRIMARY/NO EDUCATION
FEMALE,40,1474.0,VOCATIONAL/GRAMMAR
FEMALE,60,2407.0,POST-SECONDARY OR HIGHER
FEMALE,57,50.0,VOCATIONAL/GRAMMAR
MALE,75,1669.0,POST-SECONDARY OR HIGHER
FEMALE,57,1501.0,SECONDARY
FEMALE,91,1818.0,PRIMARY/NO EDUCATION
MALE,30,176.0,VOCATIONAL/GRAMMAR
MALE,71,139.0,POST-SECONDARY OR HIGHER
FEMALE,52,1541.0,POST-SECONDARY OR HIGHER
MALE,91,3372.0,POST-SECONDARY OR HIGHER
FEMALE,26,1004.0,PRIMARY/NO EDUCATION
FEMALE,61,161.0,POST-SECONDARY OR HIGHER
FEMALE,74,,SECONDARY
MALE,47,141.0,VOCATIONAL/GRAMMAR
FEMALE,75,,VOCATIONAL/GRAMMAR
FEMALE,36,1767.0,VOCATIONAL/GRAMMAR
FEMALE,50,1395.0,SECONDARY
FEMALE,35,1419.0,POST-SECONDARY OR HIGHER
FEMALE,76,1643.0,PRIMARY/NO EDUCATION
MALE,86,1565.0,PRIMARY/NO EDUCATION
MALE,51,,POST-SECONDARY OR HIGHER
FEMALE,24,3323.0,PRIMARY/NO EDUCATION
FEMALE,29,1466.0,SECONDARY
MALE,94,,POST-SECONDARY OR HIGHER
FEMALE,91,1217.0,VOCATIONAL/GRAMMAR
MALE,55,1433.0,SECONDARY
MALE,32,,SECONDARY
MALE,79,1519.0,PRIMARY/NO EDUCATION
FEMALE,74,,POST-SECONDARY OR HIGHER
FEMALE,80,1557.0,
FEMALE,77,1366.0,SECONDARY
FEMALE,97,3535.0,VOCATIONAL/GRAMMAR
FEMALE,52,3340.0,PRIMARY/NO EDUCATION
MALE,97,1557.0,VOCATIONAL/GRAMMAR
FEMALE,55,3114.0,SECONDARY
MALE,53,2115.0,VOCATIONAL/GRAMMAR
FEMALE,38,2416.0,PRIMARY/NO EDUCATION
FEMALE,35,7192.0,POST-SECONDARY OR HIGHER
FEMALE,28,1592.0,PRIMARY/NO EDUCATION
FEMALE,76,110.0,PRIMARY/NO EDUCATION
