"sex","age","placesize","region","edu","socprof","unempdur","income","marital","mmarr","ymarr","msepdiv","ysepdiv","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","nociga","alcabuse","alcsol","workab","wkabdur","wkabint","wkabintdur","emcc","englang","height","weight","random_1","random_2","random_3","eduspec"
"FEMALE",29,"RURAL AREAS","Pomorskie","SECONDARY","UNEMPLOYED",5,500,"MARRIED",9,2004,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",168,70,"RC","MG","ET","services for the population and transport services"
"FEMALE",24,"RURAL AREAS","Lubelskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",NA,1000,"MARRIED",6,2008,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",2,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY","IT DEPENDS","DENMARK","ACTIVE",170,54,"YC","CY","BA","services for the population and transport services"
"FEMALE",39,"URBAN BELOW 20,000","Opolskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",24,NA,"MARRIED",7,1993,NA,NA,"MOSTLY SATISFIED",2,"IT`S DIFFICULT TO TELL","YES","NO OPINION","NO",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,53,"MT","MC","FP","services for the population and transport services"
"MALE",42,"URBAN 100,000-200,000","Mazowieckie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",0,497,"SINGLE",NA,NA,NA,NA,"MIXED",10,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",182,75,"NT","SK","SK","services for the population and transport services"
"MALE",36,"URBAN 500,000 AND OVER","Malopolskie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",0,4000,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",2,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",175,81,"MC","BY","BY","services for the population and transport services"
"FEMALE",54,"RURAL AREAS","Slaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,1000,"MARRIED",7,1977,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",163,98,"FP","LM","MG","services for the population and transport services"
"FEMALE",57,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",NA,NA,"MARRIED",11,1973,NA,NA,"MIXED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",4,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"NONE",166,75,"FP","MT","IQ","services for the population and transport services"
"FEMALE",47,"URBAN 100,000-200,000","Slaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2000,"DIVORCED",7,1988,9,1996,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",2,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",169,60,"NT","MT","ET","services for the population and transport services"
"MALE",46,"RURAL AREAS","Pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,2000,"MARRIED",4,1991,NA,NA,"MIXED",1,"IT`S DIFFICULT TO TELL","YES","NO OPINION","YES",10,"YES",20,"NO","YES","NO",NA,"NO",NA,NA,"NONE",171,70,"MC","MG","WR","services for the population and transport services"
"FEMALE",52,"RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","FARMER",0,250,"MARRIED",4,1982,NA,NA,"MIXED",7,"IT`S DIFFICULT TO TELL","YES","YES","YES",4,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,62,"WR","ZD","YU","services for the population and transport services"
"FEMALE",41,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1200,"MARRIED",8,1991,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",14,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",162,75,"BA","QQ","WR","services for the population and transport services"
"FEMALE",52,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",NA,588,"WIDOWED",10,1986,11,2000,"MOSTLY DISSATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",156,68,"ZD","ET","RM","services for the population and transport services"
"MALE",59,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",24,760,"MARRIED",1,1974,NA,NA,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,118,"LM","WR","IG","services for the population and transport services"
"MALE",51,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","FARMER",NA,NA,"MARRIED",6,1982,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,85,"CY","MT","ET","services for the population and transport services"
"FEMALE",58,"RURAL AREAS","Warminsko-mazurskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",NA,NA,"MARRIED",4,1952,NA,NA,"MOSTLY SATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,83,"NT","JJ","LM","services for the population and transport services"
"FEMALE",31,"URBAN 20,000-100,000","Pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1500,"MARRIED",3,2004,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",160,60,"FP","MG","MT","services for the population and transport services"
"FEMALE",58,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","RETIRED",0,1110,"MARRIED",10,1974,NA,NA,"MOSTLY SATISFIED",9,"IT`S DIFFICULT TO TELL","YES","YES","YES",3,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"NONE",168,80,"SK","ZD","IQ","services for the population and transport services"
"MALE",26,"RURAL AREAS","Mazowieckie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",6,3000,"MARRIED",4,2009,NA,NA,"MOSTLY SATISFIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",176,85,"JJ","MG","ET","services for the population and transport services"
"FEMALE",34,"RURAL AREAS","Kujawsko-pomorskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",NA,1000,"MARRIED",9,2001,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",162,56,"ET","JD","ET","services for the population and transport services"
"FEMALE",60,"URBAN BELOW 20,000","Dolnoslaskie","SECONDARY","RETIRED",NA,2800,"WIDOWED",3,1979,9,2001,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,68,"BY","YU","RM","services for the population and transport services"
"FEMALE",54,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","RETIRED",0,700,"MARRIED",8,1973,NA,NA,"MIXED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",150,62,"BA","MT","SK","services for the population and transport services"
"FEMALE",30,"URBAN 100,000-200,000","Wielkopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,1300,"SINGLE",NA,NA,NA,NA,"MOSTLY DISSATISFIED",2,"ONE CAN`T BE TOO CAREFUL","NO","NO","NO",10,"YES",25,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",167,65,"IQ","LM","RM","services for the population and transport services"
"FEMALE",20,"URBAN BELOW 20,000","Slaskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",NA,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",1,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"ACTIVE",158,52,"JD","MT","ZD","services for the population and transport services"
"FEMALE",28,"URBAN 500,000 AND OVER","Malopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",NA,2000,"MARRIED",8,2008,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",14,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",165,60,"IG","RC","CY","services for the population and transport services"
"FEMALE",43,"RURAL AREAS","Swietokrzyskie","VOCATIONAL/GRAMMAR","FARMER",NA,1000,"MARRIED",10,1988,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,70,"IQ","SK","MC","services for the population and transport services"
"MALE",31,"URBAN 20,000-100,000","Swietokrzyskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,1800,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"IT`S DIFFICULT TO TELL","YES","NO","NO",8,"YES",12,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",182,NA,"QQ","MG","MC","services for the population and transport services"
"MALE",61,"URBAN 20,000-100,000","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",10,1973,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,80,"DS","NT","NT","services for the population and transport services"
"MALE",21,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",NA,NA,"SINGLE",NA,2009,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",178,90,"QQ","BA","CY","services for the population and transport services"
"MALE",48,"URBAN 20,000-100,000","Kujawsko-pomorskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,1500,"MARRIED",9,1996,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",173,84,"FP","NT","FP","services for the population and transport services"
"FEMALE",30,"RURAL AREAS","Swietokrzyskie","SECONDARY","SELF-EMPLOYED",0,1000,"MARRIED",10,2003,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,62,"QQ","CZ","DS","services for the population and transport services"
"MALE",55,"RURAL AREAS","Warminsko-mazurskie","SECONDARY",NA,NA,NA,"MARRIED",8,1979,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,88,"WR","ZD","CZ","services for the population and transport services"
"FEMALE",29,"URBAN 100,000-200,000","Pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,300,"MARRIED",7,2007,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,63,"YU","KL","LM","services for the population and transport services"
"FEMALE",30,"URBAN 100,000-200,000","Pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1000,"MARRIED",4,2002,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,69,"NT","ZD","MC","services for the population and transport services"
"MALE",21,"RURAL AREAS","Podkarpackie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,972,"MARRIED",6,2010,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",2,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY","LESS THAN 1 YEAR","FRANCE","ACTIVE",173,87,"FP","ZD","NT","services for the population and transport services"
"FEMALE",63,"URBAN BELOW 20,000","Warminsko-mazurskie","VOCATIONAL/GRAMMAR","RETIRED",0,1000,"MARRIED",10,1968,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,89,"DS","MC","SK","services for the population and transport services"
"MALE",54,"RURAL AREAS","Swietokrzyskie","VOCATIONAL/GRAMMAR","FARMER",0,400,"MARRIED",7,1976,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",10,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"NONE",186,120,"NT","KL","DS","services for the population and transport services"
"FEMALE",80,"URBAN 500,000 AND OVER","Mazowieckie","VOCATIONAL/GRAMMAR","RETIRED",24,1100,"WIDOWED",4,1950,11,1971,"MIXED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",162,78,"YU","BY","YU","services for the population and transport services"
"MALE",66,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","RETIRED",0,900,"MARRIED",9,1970,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,70,"CY","FP","ZD","services for the population and transport services"
"FEMALE",23,"RURAL AREAS","Kujawsko-pomorskie","SECONDARY","UNEMPLOYED",NA,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",179,72,"MT","ET","CZ","services for the population and transport services"
"FEMALE",23,"URBAN 100,000-200,000","Slaskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",13,NA,"MARRIED",9,2008,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",15,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,63,"YC","JD","RC","services for the population and transport services"
"MALE",65,"URBAN 100,000-200,000","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","RETIRED",0,1800,"MARRIED",4,1969,NA,NA,"DELIGHTED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,89,"JJ","CZ","MG","services for the population and transport services"
"MALE",25,"URBAN BELOW 20,000","Slaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1900,"SINGLE",NA,NA,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",187,92,"CY","CY","FP","services for the population and transport services"
"MALE",33,"RURAL AREAS","Podkarpackie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",NA,1500,"MARRIED",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","YES","3","NO",NA,NA,"PASSIVE",173,80,"LM","BY","SK","services for the population and transport services"
"MALE",20,"RURAL AREAS","Lubelskie","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",170,60,"SK","MG","YU","services for the population and transport services"
"FEMALE",34,"URBAN 20,000-100,000","Slaskie","SECONDARY","SELF-EMPLOYED",0,1200,"MARRIED",6,2005,NA,NA,"PLEASED",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",168,66,"ET","MT","SK","services for the population and transport services"
"FEMALE",21,"RURAL AREAS","Malopolskie","SECONDARY","UNEMPLOYED",NA,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"PASSIVE",165,55,"QQ","SK","YC","services for the population and transport services"
"MALE",33,"URBAN 200,000-500,000","Malopolskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",6,1000,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",15,"YES",20,"YES","NO","NO",NA,"NO",NA,NA,"NONE",172,75,"BA","MG","YC","services for the population and transport services"
"MALE",23,"RURAL AREAS","Opolskie","SECONDARY","UNEMPLOYED",5,500,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY","LESS THAN 1 YEAR","GERMANY","ACTIVE",178,100,"YC","SK","FP","services for the population and transport services"
"FEMALE",54,"URBAN 200,000-500,000","Malopolskie","SECONDARY","FARMER",NA,2000,"DIVORCED",7,1979,4,2004,"MIXED",9,"IT`S DIFFICULT TO TELL","YES","NO OPINION","YES",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",165,82,"JJ","IQ","YC","services for the population and transport services"
"FEMALE",41,"URBAN 100,000-200,000","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,1300,"MARRIED",10,1992,NA,NA,"MIXED",5,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",2,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,75,"CY","CZ","RC","services for the population and transport services"
"FEMALE",40,"RURAL AREAS","Swietokrzyskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",12,NA,"MARRIED",12,1990,NA,NA,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",10,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,75,"YU","JJ","IQ","services for the population and transport services"
"FEMALE",58,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",24,NA,"MARRIED",7,1973,NA,NA,"MOSTLY DISSATISFIED",6,"IT`S DIFFICULT TO TELL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,68,"ZD","KL","YC","services for the population and transport services"
"FEMALE",56,"URBAN 200,000-500,000","Podkarpackie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,2000,"DE FACTO SEPARATED",8,1977,NA,NA,"MIXED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",30,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,80,"CZ","CZ","BA","services for the population and transport services"
"FEMALE",37,"RURAL AREAS","Lubelskie","VOCATIONAL/GRAMMAR","FARMER",0,200,"MARRIED",10,1993,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,54,"JD","BY","MT","services for the population and transport services"
"FEMALE",51,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","FARMER",NA,400,"MARRIED",NA,NA,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",169,100,"CZ","KL","IG","services for the population and transport services"
"MALE",55,"URBAN 500,000 AND OVER","Dolnoslaskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",NA,1400,"DIVORCED",2,1977,6,1985,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,60,"CY","ZD","NT","services for the population and transport services"
"FEMALE",42,"RURAL AREAS","Pomorskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",24,NA,"MARRIED",4,1990,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,69,"IQ","BY","SK","services for the population and transport services"
"MALE",53,"URBAN BELOW 20,000","Lodzkie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,1200,"MARRIED",9,1978,NA,NA,"PLEASED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,98,"JD","MC","KL","services for the population and transport services"
"FEMALE",37,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","FARMER",0,600,"MARRIED",6,1992,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO",NA,"NO","NO","YES",NA,"NO",NA,NA,"NONE",165,70,"WR","CY","QQ","services for the population and transport services"
"MALE",67,"RURAL AREAS","Malopolskie","SECONDARY","RETIRED",NA,1000,"MARRIED",7,1969,NA,NA,"MIXED",15,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"NONE",160,90,"FP","FP","MG","services for the population and transport services"
"FEMALE",28,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","UNEMPLOYED",8,700,"DIVORCED",9,2000,9,2005,"MOSTLY DISSATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,54,"DS","RM","WR","services for the population and transport services"
"FEMALE",46,"RURAL AREAS","Podlaskie","SECONDARY","FARMER",NA,1000,"MARRIED",9,1988,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,86,"ZD","MG","CY","services for the population and transport services"
"MALE",61,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED",24,2900,"MARRIED",6,1981,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"NONE",160,78,"CZ","IQ","FP","services for the population and transport services"
"MALE",49,"URBAN BELOW 20,000","Podlaskie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED",NA,2500,"MARRIED",10,1984,NA,NA,"PLEASED",6,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",176,72,"FP","DS","RC","services for the population and transport services"
"FEMALE",52,"URBAN 100,000-200,000","Malopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,1300,"WIDOWED",4,1977,5,1999,"MIXED",4,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",2,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,69,"CY","SK","WR","services for the population and transport services"
"FEMALE",37,"RURAL AREAS","Wielkopolskie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",0,NA,"MARRIED",NA,NA,NA,NA,"PLEASED",5,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",161,69,"ZD","KL","LM","services for the population and transport services"
"FEMALE",38,"URBAN 100,000-200,000","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1400,"DIVORCED",4,1996,2,2011,"MOSTLY DISSATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,58,"YU","MG","MC","services for the population and transport services"
"FEMALE",62,"URBAN BELOW 20,000","Malopolskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",0,450,"MARRIED",10,1974,NA,NA,"MOSTLY SATISFIED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",163,64,"RC","DS","MT","services for the population and transport services"
"MALE",43,"RURAL AREAS","Opolskie","VOCATIONAL/GRAMMAR","FARMER",0,700,"MARRIED",11,1998,NA,NA,"TERRIBLE",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"YES",40,"NO","NO","NO",NA,"YES, TO EU COUNTRY","LESS THAN 1 YEAR","GERMANY","NONE",180,95,"SK","YC","IG","services for the population and transport services"
"FEMALE",65,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","RETIRED",NA,620,"MARRIED",7,1969,NA,NA,"PLEASED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,58,"FP","WR","ET","services for the population and transport services"
"FEMALE",30,"RURAL AREAS","Dolnoslaskie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED",0,NA,"MARRIED",7,2008,NA,NA,"MOSTLY SATISFIED",2,"MOST PEOPLE CAN BE TRUSTED","YES","NO","YES",1,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,54,"RC","YC","IG","services for the population and transport services"
"MALE",86,"URBAN 500,000 AND OVER","Malopolskie","SECONDARY","RETIRED",NA,1500,"MARRIED",3,1948,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",155,68,"SK","BA","YC","services for the population and transport services"
"FEMALE",21,"RURAL AREAS","Mazowieckie","SECONDARY","PUPIL OR STUDENT",0,1600,"SINGLE",NA,NA,NA,NA,"DELIGHTED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",5,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",165,60,"RM","MT","JD","services for the population and transport services"
"FEMALE",25,"RURAL AREAS","Swietokrzyskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",NA,NA,"MARRIED",6,2010,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",170,60,"CZ","FP","QQ","services for the population and transport services"
