"combine","value","type","n","dp","unique"
"0110",67,"original",1,0.25,"0100"
"0111",80,"original",1,0.25,"0100"
"1000",54,"original",1,0.25,"0100"
"1001",65,"original",1,0.25,"0100"
"1010",93,"original",1,0.25,"0100"
"1011",60,"original",1,0.25,"0100"
"1100",64,"original",1,0.25,"0100"
"1101",56,"original",1,0.25,"0100"
"1110",58,"original",1,0.25,"0100"
"1111",0,"original",1,0.25,"0100"
"0000",70,"synthetic",9,0.25,"0100"
"0001",61,"synthetic",9,0.25,"0100"
"0010",64,"synthetic",9,0.25,"0100"
"0011",46,"synthetic",9,0.25,"0100"
"0100",78,"synthetic",9,0.25,"0100"
"0101",71,"synthetic",9,0.25,"0100"
"0110",63,"synthetic",9,0.25,"0100"
"0111",80,"synthetic",9,0.25,"0100"
"1000",54,"synthetic",9,0.25,"0100"
"1001",65,"synthetic",9,0.25,"0100"
"1010",93,"synthetic",9,0.25,"0100"
"1011",57,"synthetic",9,0.25,"0100"
"1100",69,"synthetic",9,0.25,"0100"
"1101",53,"synthetic",9,0.25,"0100"
"1110",59,"synthetic",9,0.25,"0100"
"1111",-1,"synthetic",9,0.25,"0100"
"0000",70,"original",1,0.25,"1100"
"0001",61,"original",1,0.25,"1100"
"0010",67,"original",1,0.25,"1100"
"0011",53,"original",1,0.25,"1100"
"0100",77,"original",1,0.25,"1100"
"0101",74,"original",1,0.25,"1100"
"0110",67,"original",1,0.25,"1100"
"0111",80,"original",1,0.25,"1100"
"1000",54,"original",1,0.25,"1100"
"1001",65,"original",1,0.25,"1100"
"1010",93,"original",1,0.25,"1100"
"1011",60,"original",1,0.25,"1100"
"1100",65,"original",1,0.25,"1100"
"1101",56,"original",1,0.25,"1100"
"1110",58,"original",1,0.25,"1100"
"1111",0,"original",1,0.25,"1100"
"0000",72,"synthetic",9,0.25,"1100"
"0001",62,"synthetic",9,0.25,"1100"
"0010",75,"synthetic",9,0.25,"1100"
"0011",50,"synthetic",9,0.25,"1100"
"0100",76,"synthetic",9,0.25,"1100"
"0101",75,"synthetic",9,0.25,"1100"
"0110",68,"synthetic",9,0.25,"1100"
"0111",69,"synthetic",9,0.25,"1100"
"1000",54,"synthetic",9,0.25,"1100"
"1001",71,"synthetic",9,0.25,"1100"
"1010",93,"synthetic",9,0.25,"1100"
"1011",60,"synthetic",9,0.25,"1100"
"1100",67,"synthetic",9,0.25,"1100"
"1101",46,"synthetic",9,0.25,"1100"
"1110",59,"synthetic",9,0.25,"1100"
"1111",11,"synthetic",9,0.25,"1100"
"0000",70,"original",1,0.25,"0010"
"0001",61,"original",1,0.25,"0010"
"0010",68,"original",1,0.25,"0010"
"0011",53,"original",1,0.25,"0010"
"0100",77,"original",1,0.25,"0010"
"0101",74,"original",1,0.25,"0010"
"0110",67,"original",1,0.25,"0010"
"0111",80,"original",1,0.25,"0010"
"1000",54,"original",1,0.25,"0010"
"1001",65,"original",1,0.25,"0010"
"1010",93,"original",1,0.25,"0010"
"1011",60,"original",1,0.25,"0010"
"1100",64,"original",1,0.25,"0010"
"1101",56,"original",1,0.25,"0010"
"1110",58,"original",1,0.25,"0010"
"1111",0,"original",1,0.25,"0010"
"0000",68,"synthetic",9,0.25,"0010"
"0001",57,"synthetic",9,0.25,"0010"
"0010",71,"synthetic",9,0.25,"0010"
"0011",62,"synthetic",9,0.25,"0010"
"0100",79,"synthetic",9,0.25,"0010"
"0101",77,"synthetic",9,0.25,"0010"
"0110",67,"synthetic",9,0.25,"0010"
"0111",83,"synthetic",9,0.25,"0010"
"1000",56,"synthetic",9,0.25,"0010"
"1001",61,"synthetic",9,0.25,"0010"
"1010",93,"synthetic",9,0.25,"0010"
"1011",61,"synthetic",9,0.25,"0010"
"1100",62,"synthetic",9,0.25,"0010"
"1101",54,"synthetic",9,0.25,"0010"
"1110",60,"synthetic",9,0.25,"0010"
"1111",8,"synthetic",9,0.25,"0010"
"0000",70,"original",1,0.25,"1010"
"0001",61,"original",1,0.25,"1010"
"0010",67,"original",1,0.25,"1010"
"0011",53,"original",1,0.25,"1010"
"0100",77,"original",1,0.25,"1010"
"0101",74,"original",1,0.25,"1010"
"0110",67,"original",1,0.25,"1010"
"0111",80,"original",1,0.25,"1010"
"1000",54,"original",1,0.25,"1010"
"1001",65,"original",1,0.25,"1010"
"1010",94,"original",1,0.25,"1010"
"1011",60,"original",1,0.25,"1010"
"1100",64,"original",1,0.25,"1010"
"1101",56,"original",1,0.25,"1010"
"1110",58,"original",1,0.25,"1010"
"1111",0,"original",1,0.25,"1010"
"0000",70,"synthetic",9,0.25,"1010"
"0001",65,"synthetic",9,0.25,"1010"
"0010",70,"synthetic",9,0.25,"1010"
"0011",55,"synthetic",9,0.25,"1010"
"0100",78,"synthetic",9,0.25,"1010"
"0101",83,"synthetic",9,0.25,"1010"
"0110",76,"synthetic",9,0.25,"1010"
"0111",87,"synthetic",9,0.25,"1010"
"1000",47,"synthetic",9,0.25,"1010"
"1001",62,"synthetic",9,0.25,"1010"
"1010",94,"synthetic",9,0.25,"1010"
"1011",57,"synthetic",9,0.25,"1010"
"1100",56,"synthetic",9,0.25,"1010"
"1101",63,"synthetic",9,0.25,"1010"
"1110",56,"synthetic",9,0.25,"1010"
"1111",0,"synthetic",9,0.25,"1010"
"0000",70,"original",1,0.25,"0110"
"0001",61,"original",1,0.25,"0110"
"0010",67,"original",1,0.25,"0110"
"0011",53,"original",1,0.25,"0110"
"0100",77,"original",1,0.25,"0110"
"0101",74,"original",1,0.25,"0110"
"0110",68,"original",1,0.25,"0110"
"0111",80,"original",1,0.25,"0110"
"1000",54,"original",1,0.25,"0110"
"1001",65,"original",1,0.25,"0110"
"1010",93,"original",1,0.25,"0110"
"1011",60,"original",1,0.25,"0110"
"1100",64,"original",1,0.25,"0110"
"1101",56,"original",1,0.25,"0110"
"1110",58,"original",1,0.25,"0110"
"1111",0,"original",1,0.25,"0110"
"0000",77,"synthetic",9,0.25,"0110"
"0001",67,"synthetic",9,0.25,"0110"
"0010",62,"synthetic",9,0.25,"0110"
"0011",50,"synthetic",9,0.25,"0110"
"0100",80,"synthetic",9,0.25,"0110"
"0101",77,"synthetic",9,0.25,"0110"
"0110",71,"synthetic",9,0.25,"0110"
"0111",83,"synthetic",9,0.25,"0110"
"1000",54,"synthetic",9,0.25,"0110"
"1001",64,"synthetic",9,0.25,"0110"
"1010",92,"synthetic",9,0.25,"0110"
"1011",61,"synthetic",9,0.25,"0110"
"1100",61,"synthetic",9,0.25,"0110"
"1101",60,"synthetic",9,0.25,"0110"
"1110",59,"synthetic",9,0.25,"0110"
"1111",-3,"synthetic",9,0.25,"0110"
"0000",70,"original",1,0.25,"1110"
"0001",61,"original",1,0.25,"1110"
"0010",67,"original",1,0.25,"1110"
"0011",53,"original",1,0.25,"1110"
"0100",77,"original",1,0.25,"1110"
"0101",74,"original",1,0.25,"1110"
"0110",67,"original",1,0.25,"1110"
"0111",80,"original",1,0.25,"1110"
"1000",54,"original",1,0.25,"1110"
"1001",65,"original",1,0.25,"1110"
"1010",93,"original",1,0.25,"1110"
"1011",60,"original",1,0.25,"1110"
"1100",64,"original",1,0.25,"1110"
"1101",56,"original",1,0.25,"1110"
"1110",59,"original",1,0.25,"1110"
"1111",0,"original",1,0.25,"1110"
"0000",63,"synthetic",9,0.25,"1110"
"0001",59,"synthetic",9,0.25,"1110"
"0010",65,"synthetic",9,0.25,"1110"
"0011",60,"synthetic",9,0.25,"1110"
"0100",77,"synthetic",9,0.25,"1110"
"0101",70,"synthetic",9,0.25,"1110"
"0110",78,"synthetic",9,0.25,"1110"
"0111",82,"synthetic",9,0.25,"1110"
"1000",60,"synthetic",9,0.25,"1110"
"1001",62,"synthetic",9,0.25,"1110"
"1010",92,"synthetic",9,0.25,"1110"
"1011",63,"synthetic",9,0.25,"1110"
"1100",65,"synthetic",9,0.25,"1110"
"1101",56,"synthetic",9,0.25,"1110"
"1110",54,"synthetic",9,0.25,"1110"
"1111",-3,"synthetic",9,0.25,"1110"
"0000",70,"original",1,0.25,"0001"
"0001",62,"original",1,0.25,"0001"
"0010",67,"original",1,0.25,"0001"
"0011",53,"original",1,0.25,"0001"
"0100",77,"original",1,0.25,"0001"
"0101",74,"original",1,0.25,"0001"
"0110",67,"original",1,0.25,"0001"
"0111",80,"original",1,0.25,"0001"
"1000",54,"original",1,0.25,"0001"
"1001",65,"original",1,0.25,"0001"
"1010",93,"original",1,0.25,"0001"
"1011",60,"original",1,0.25,"0001"
"1100",64,"original",1,0.25,"0001"
"1101",56,"original",1,0.25,"0001"
"1110",58,"original",1,0.25,"0001"
"1111",0,"original",1,0.25,"0001"
"0000",61,"synthetic",9,0.25,"0001"
"0001",67,"synthetic",9,0.25,"0001"
"0010",81,"synthetic",9,0.25,"0001"
"0011",58,"synthetic",9,0.25,"0001"
"0100",72,"synthetic",9,0.25,"0001"
"0101",74,"synthetic",9,0.25,"0001"
"0110",68,"synthetic",9,0.25,"0001"
"0111",77,"synthetic",9,0.25,"0001"
"1000",34,"synthetic",9,0.25,"0001"
"1001",76,"synthetic",9,0.25,"0001"
"1010",99,"synthetic",9,0.25,"0001"
"1011",64,"synthetic",9,0.25,"0001"
"1100",64,"synthetic",9,0.25,"0001"
"1101",48,"synthetic",9,0.25,"0001"
"1110",55,"synthetic",9,0.25,"0001"
"1111",-8,"synthetic",9,0.25,"0001"
"0000",70,"original",1,0.25,"1001"
"0001",61,"original",1,0.25,"1001"
"0010",67,"original",1,0.25,"1001"
"0011",53,"original",1,0.25,"1001"
"0100",77,"original",1,0.25,"1001"
"0101",74,"original",1,0.25,"1001"
"0110",67,"original",1,0.25,"1001"
"0111",80,"original",1,0.25,"1001"
"1000",54,"original",1,0.25,"1001"
"1001",66,"original",1,0.25,"1001"
"1010",93,"original",1,0.25,"1001"
"1011",60,"original",1,0.25,"1001"
"1100",64,"original",1,0.25,"1001"
"1101",56,"original",1,0.25,"1001"
"1110",58,"original",1,0.25,"1001"
"1111",0,"original",1,0.25,"1001"
"0000",72,"synthetic",9,0.25,"1001"
"0001",59,"synthetic",9,0.25,"1001"
"0010",66,"synthetic",9,0.25,"1001"
"0011",49,"synthetic",9,0.25,"1001"
"0100",77,"synthetic",9,0.25,"1001"
"0101",75,"synthetic",9,0.25,"1001"
"0110",64,"synthetic",9,0.25,"1001"
"0111",79,"synthetic",9,0.25,"1001"
"1000",53,"synthetic",9,0.25,"1001"
"1001",70,"synthetic",9,0.25,"1001"
"1010",87,"synthetic",9,0.25,"1001"
"1011",57,"synthetic",9,0.25,"1001"
"1100",53,"synthetic",9,0.25,"1001"
"1101",50,"synthetic",9,0.25,"1001"
"1110",66,"synthetic",9,0.25,"1001"
"1111",2,"synthetic",9,0.25,"1001"
"0000",70,"original",1,0.25,"0101"
"0001",61,"original",1,0.25,"0101"
"0010",67,"original",1,0.25,"0101"
"0011",53,"original",1,0.25,"0101"
"0100",77,"original",1,0.25,"0101"
"0101",75,"original",1,0.25,"0101"
"0110",67,"original",1,0.25,"0101"
"0111",80,"original",1,0.25,"0101"
"1000",54,"original",1,0.25,"0101"
"1001",65,"original",1,0.25,"0101"
"1010",93,"original",1,0.25,"0101"
"1011",60,"original",1,0.25,"0101"
"1100",64,"original",1,0.25,"0101"
"1101",56,"original",1,0.25,"0101"
"1110",58,"original",1,0.25,"0101"
"1111",0,"original",1,0.25,"0101"
"0000",55,"synthetic",9,0.25,"0101"
"0001",61,"synthetic",9,0.25,"0101"
"0010",61,"synthetic",9,0.25,"0101"
"0011",41,"synthetic",9,0.25,"0101"
"0100",77,"synthetic",9,0.25,"0101"
"0101",76,"synthetic",9,0.25,"0101"
"0110",64,"synthetic",9,0.25,"0101"
"0111",84,"synthetic",9,0.25,"0101"
"1000",52,"synthetic",9,0.25,"0101"
"1001",63,"synthetic",9,0.25,"0101"
"1010",88,"synthetic",9,0.25,"0101"
"1011",58,"synthetic",9,0.25,"0101"
"1100",69,"synthetic",9,0.25,"0101"
"1101",51,"synthetic",9,0.25,"0101"
"1110",57,"synthetic",9,0.25,"0101"
"1111",0,"synthetic",9,0.25,"0101"
"0000",70,"original",1,0.25,"1101"
"0001",61,"original",1,0.25,"1101"
"0010",67,"original",1,0.25,"1101"
"0011",53,"original",1,0.25,"1101"
"0100",77,"original",1,0.25,"1101"
"0101",74,"original",1,0.25,"1101"
"0110",67,"original",1,0.25,"1101"
"0111",80,"original",1,0.25,"1101"
"1000",54,"original",1,0.25,"1101"
"1001",65,"original",1,0.25,"1101"
"1010",93,"original",1,0.25,"1101"
"1011",60,"original",1,0.25,"1101"
"1100",64,"original",1,0.25,"1101"
"1101",57,"original",1,0.25,"1101"
"1110",58,"original",1,0.25,"1101"
"1111",0,"original",1,0.25,"1101"
"0000",73,"synthetic",9,0.25,"1101"
"0001",63,"synthetic",9,0.25,"1101"
"0010",60,"synthetic",9,0.25,"1101"
"0011",50,"synthetic",9,0.25,"1101"
"0100",74,"synthetic",9,0.25,"1101"
"0101",75,"synthetic",9,0.25,"1101"
"0110",83,"synthetic",9,0.25,"1101"
"0111",80,"synthetic",9,0.25,"1101"
"1000",46,"synthetic",9,0.25,"1101"
"1001",56,"synthetic",9,0.25,"1101"
"1010",93,"synthetic",9,0.25,"1101"
"1011",60,"synthetic",9,0.25,"1101"
"1100",64,"synthetic",9,0.25,"1101"
"1101",64,"synthetic",9,0.25,"1101"
"1110",54,"synthetic",9,0.25,"1101"
"1111",6,"synthetic",9,0.25,"1101"
"0000",70,"original",1,0.25,"0011"
"0001",61,"original",1,0.25,"0011"
"0010",67,"original",1,0.25,"0011"
"0011",54,"original",1,0.25,"0011"
"0100",77,"original",1,0.25,"0011"
"0101",74,"original",1,0.25,"0011"
"0110",67,"original",1,0.25,"0011"
"0111",80,"original",1,0.25,"0011"
"1000",54,"original",1,0.25,"0011"
"1001",65,"original",1,0.25,"0011"
"1010",93,"original",1,0.25,"0011"
"1011",60,"original",1,0.25,"0011"
"1100",64,"original",1,0.25,"0011"
"1101",56,"original",1,0.25,"0011"
"1110",58,"original",1,0.25,"0011"
"1111",0,"original",1,0.25,"0011"
"0000",74,"synthetic",9,0.25,"0011"
"0001",61,"synthetic",9,0.25,"0011"
"0010",65,"synthetic",9,0.25,"0011"
"0011",54,"synthetic",9,0.25,"0011"
"0100",65,"synthetic",9,0.25,"0011"
"0101",73,"synthetic",9,0.25,"0011"
"0110",75,"synthetic",9,0.25,"0011"
"0111",86,"synthetic",9,0.25,"0011"
"1000",48,"synthetic",9,0.25,"0011"
"1001",65,"synthetic",9,0.25,"0011"
"1010",96,"synthetic",9,0.25,"0011"
"1011",61,"synthetic",9,0.25,"0011"
"1100",53,"synthetic",9,0.25,"0011"
"1101",67,"synthetic",9,0.25,"0011"
"1110",58,"synthetic",9,0.25,"0011"
"1111",-2,"synthetic",9,0.25,"0011"
"0000",70,"original",1,0.25,"1011"
"0001",61,"original",1,0.25,"1011"
"0010",67,"original",1,0.25,"1011"
"0011",53,"original",1,0.25,"1011"
"0100",77,"original",1,0.25,"1011"
"0101",74,"original",1,0.25,"1011"
"0110",67,"original",1,0.25,"1011"
"0111",80,"original",1,0.25,"1011"
"1000",54,"original",1,0.25,"1011"
"1001",65,"original",1,0.25,"1011"
"1010",93,"original",1,0.25,"1011"
"1011",61,"original",1,0.25,"1011"
"1100",64,"original",1,0.25,"1011"
"1101",56,"original",1,0.25,"1011"
"1110",58,"original",1,0.25,"1011"
"1111",0,"original",1,0.25,"1011"
"0000",70,"synthetic",9,0.25,"1011"
"0001",61,"synthetic",9,0.25,"1011"
"0010",61,"synthetic",9,0.25,"1011"
"0011",55,"synthetic",9,0.25,"1011"
"0100",77,"synthetic",9,0.25,"1011"
"0101",79,"synthetic",9,0.25,"1011"
"0110",61,"synthetic",9,0.25,"1011"
"0111",76,"synthetic",9,0.25,"1011"
"1000",59,"synthetic",9,0.25,"1011"
"1001",60,"synthetic",9,0.25,"1011"
"1010",79,"synthetic",9,0.25,"1011"
"1011",59,"synthetic",9,0.25,"1011"
"1100",64,"synthetic",9,0.25,"1011"
"1101",55,"synthetic",9,0.25,"1011"
"1110",62,"synthetic",9,0.25,"1011"
"1111",-4,"synthetic",9,0.25,"1011"
"0000",70,"original",1,0.25,"0111"
"0001",61,"original",1,0.25,"0111"
"0010",67,"original",1,0.25,"0111"
"0011",53,"original",1,0.25,"0111"
"0100",77,"original",1,0.25,"0111"
"0101",74,"original",1,0.25,"0111"
"0110",67,"original",1,0.25,"0111"
"0111",81,"original",1,0.25,"0111"
"1000",54,"original",1,0.25,"0111"
"1001",65,"original",1,0.25,"0111"
"1010",93,"original",1,0.25,"0111"
"1011",60,"original",1,0.25,"0111"
"1100",64,"original",1,0.25,"0111"
"1101",56,"original",1,0.25,"0111"
"1110",58,"original",1,0.25,"0111"
"1111",0,"original",1,0.25,"0111"
"0000",68,"synthetic",9,0.25,"0111"
"0001",62,"synthetic",9,0.25,"0111"
"0010",85,"synthetic",9,0.25,"0111"
"0011",51,"synthetic",9,0.25,"0111"
"0100",91,"synthetic",9,0.25,"0111"
"0101",78,"synthetic",9,0.25,"0111"
"0110",79,"synthetic",9,0.25,"0111"
"0111",68,"synthetic",9,0.25,"0111"
"1000",53,"synthetic",9,0.25,"0111"
"1001",68,"synthetic",9,0.25,"0111"
"1010",89,"synthetic",9,0.25,"0111"
"1011",64,"synthetic",9,0.25,"0111"
"1100",65,"synthetic",9,0.25,"0111"
"1101",52,"synthetic",9,0.25,"0111"
"1110",59,"synthetic",9,0.25,"0111"
"1111",3,"synthetic",9,0.25,"0111"
"0000",70,"original",1,0.25,"1111"
"0001",61,"original",1,0.25,"1111"
"0010",67,"original",1,0.25,"1111"
"0011",53,"original",1,0.25,"1111"
"0100",77,"original",1,0.25,"1111"
"0101",74,"original",1,0.25,"1111"
"0110",67,"original",1,0.25,"1111"
"0111",80,"original",1,0.25,"1111"
"1000",54,"original",1,0.25,"1111"
"1001",65,"original",1,0.25,"1111"
"1010",93,"original",1,0.25,"1111"
"1011",60,"original",1,0.25,"1111"
"1100",64,"original",1,0.25,"1111"
"1101",56,"original",1,0.25,"1111"
"1110",58,"original",1,0.25,"1111"
"1111",1,"original",1,0.25,"1111"
"0000",67,"synthetic",9,0.25,"1111"
"0001",69,"synthetic",9,0.25,"1111"
"0010",66,"synthetic",9,0.25,"1111"
"0011",53,"synthetic",9,0.25,"1111"
"0100",79,"synthetic",9,0.25,"1111"
"0101",74,"synthetic",9,0.25,"1111"
"0110",72,"synthetic",9,0.25,"1111"
"0111",93,"synthetic",9,0.25,"1111"
"1000",40,"synthetic",9,0.25,"1111"
"1001",66,"synthetic",9,0.25,"1111"
"1010",90,"synthetic",9,0.25,"1111"
"1011",62,"synthetic",9,0.25,"1111"
"1100",60,"synthetic",9,0.25,"1111"
"1101",56,"synthetic",9,0.25,"1111"
"1110",60,"synthetic",9,0.25,"1111"
"1111",14,"synthetic",9,0.25,"1111"
"0000",71,"original",1,0.25,"0000"
"0001",61,"original",1,0.25,"0000"
"0010",67,"original",1,0.25,"0000"
"0011",53,"original",1,0.25,"0000"
"0100",77,"original",1,0.25,"0000"
"0101",74,"original",1,0.25,"0000"
"0110",67,"original",1,0.25,"0000"
"0111",80,"original",1,0.25,"0000"
"1000",54,"original",1,0.25,"0000"
"1001",65,"original",1,0.25,"0000"
"1010",93,"original",1,0.25,"0000"
"1011",60,"original",1,0.25,"0000"
"1100",64,"original",1,0.25,"0000"
"1101",56,"original",1,0.25,"0000"
"1110",58,"original",1,0.25,"0000"
"1111",0,"original",1,0.25,"0000"
"0000",68,"synthetic",10,0.25,"0000"
"0001",74,"synthetic",10,0.25,"0000"
"0010",67,"synthetic",10,0.25,"0000"
"0011",69,"synthetic",10,0.25,"0000"
"0100",86,"synthetic",10,0.25,"0000"
"0101",82,"synthetic",10,0.25,"0000"
"0110",62,"synthetic",10,0.25,"0000"
"0111",78,"synthetic",10,0.25,"0000"
"1000",55,"synthetic",10,0.25,"0000"
"1001",63,"synthetic",10,0.25,"0000"
"1010",90,"synthetic",10,0.25,"0000"
"1011",60,"synthetic",10,0.25,"0000"
"1100",63,"synthetic",10,0.25,"0000"
"1101",54,"synthetic",10,0.25,"0000"
"1110",52,"synthetic",10,0.25,"0000"
"1111",0,"synthetic",10,0.25,"0000"
"0000",70,"original",1,0.25,"1000"
"0001",61,"original",1,0.25,"1000"
"0010",67,"original",1,0.25,"1000"
"0011",53,"original",1,0.25,"1000"
"0100",77,"original",1,0.25,"1000"
"0101",74,"original",1,0.25,"1000"
"0110",67,"original",1,0.25,"1000"
"0111",80,"original",1,0.25,"1000"
"1000",55,"original",1,0.25,"1000"
"1001",65,"original",1,0.25,"1000"
"1010",93,"original",1,0.25,"1000"
"1011",60,"original",1,0.25,"1000"
"1100",64,"original",1,0.25,"1000"
"1101",56,"original",1,0.25,"1000"
"1110",58,"original",1,0.25,"1000"
"1111",0,"original",1,0.25,"1000"
"0000",71,"synthetic",10,0.25,"1000"
"0001",63,"synthetic",10,0.25,"1000"
"0010",64,"synthetic",10,0.25,"1000"
"0011",71,"synthetic",10,0.25,"1000"
"0100",74,"synthetic",10,0.25,"1000"
"0101",72,"synthetic",10,0.25,"1000"
"0110",72,"synthetic",10,0.25,"1000"
"0111",72,"synthetic",10,0.25,"1000"
"1000",57,"synthetic",10,0.25,"1000"
"1001",71,"synthetic",10,0.25,"1000"
"1010",90,"synthetic",10,0.25,"1000"
"1011",61,"synthetic",10,0.25,"1000"
"1100",62,"synthetic",10,0.25,"1000"
"1101",64,"synthetic",10,0.25,"1000"
"1110",51,"synthetic",10,0.25,"1000"
"1111",7,"synthetic",10,0.25,"1000"
"0000",70,"original",1,0.25,"0100"
"0001",61,"original",1,0.25,"0100"
"0010",67,"original",1,0.25,"0100"
"0011",53,"original",1,0.25,"0100"
"0100",78,"original",1,0.25,"0100"
"0101",74,"original",1,0.25,"0100"
"0110",67,"original",1,0.25,"0100"
"0111",80,"original",1,0.25,"0100"
"1000",54,"original",1,0.25,"0100"
"1001",65,"original",1,0.25,"0100"
"1010",93,"original",1,0.25,"0100"
"1011",60,"original",1,0.25,"0100"
"1100",64,"original",1,0.25,"0100"
"1101",56,"original",1,0.25,"0100"
"1110",58,"original",1,0.25,"0100"
"1111",0,"original",1,0.25,"0100"
"0000",68,"synthetic",10,0.25,"0100"
"0001",65,"synthetic",10,0.25,"0100"
"0010",65,"synthetic",10,0.25,"0100"
"0011",52,"synthetic",10,0.25,"0100"
"0100",81,"synthetic",10,0.25,"0100"
"0101",72,"synthetic",10,0.25,"0100"
"0110",71,"synthetic",10,0.25,"0100"
"0111",76,"synthetic",10,0.25,"0100"
"1000",57,"synthetic",10,0.25,"0100"
"1001",68,"synthetic",10,0.25,"0100"
"1010",96,"synthetic",10,0.25,"0100"
"1011",52,"synthetic",10,0.25,"0100"
"1100",62,"synthetic",10,0.25,"0100"
"1101",49,"synthetic",10,0.25,"0100"
"1110",44,"synthetic",10,0.25,"0100"
"1111",-2,"synthetic",10,0.25,"0100"
"0000",70,"original",1,0.25,"1100"
"0001",61,"original",1,0.25,"1100"
"0010",67,"original",1,0.25,"1100"
"0011",53,"original",1,0.25,"1100"
"0100",77,"original",1,0.25,"1100"
"0101",74,"original",1,0.25,"1100"
"0110",67,"original",1,0.25,"1100"
"0111",80,"original",1,0.25,"1100"
"1000",54,"original",1,0.25,"1100"
"1001",65,"original",1,0.25,"1100"
"1010",93,"original",1,0.25,"1100"
"1011",60,"original",1,0.25,"1100"
"1100",65,"original",1,0.25,"1100"
"1101",56,"original",1,0.25,"1100"
"1110",58,"original",1,0.25,"1100"
"1111",0,"original",1,0.25,"1100"
"0000",69,"synthetic",10,0.25,"1100"
"0001",59,"synthetic",10,0.25,"1100"
"0010",67,"synthetic",10,0.25,"1100"
"0011",56,"synthetic",10,0.25,"1100"
"0100",72,"synthetic",10,0.25,"1100"
"0101",72,"synthetic",10,0.25,"1100"
"0110",66,"synthetic",10,0.25,"1100"
"0111",88,"synthetic",10,0.25,"1100"
"1000",56,"synthetic",10,0.25,"1100"
"1001",66,"synthetic",10,0.25,"1100"
"1010",92,"synthetic",10,0.25,"1100"
"1011",65,"synthetic",10,0.25,"1100"
"1100",64,"synthetic",10,0.25,"1100"
"1101",55,"synthetic",10,0.25,"1100"
"1110",55,"synthetic",10,0.25,"1100"
"1111",1,"synthetic",10,0.25,"1100"
"0000",70,"original",1,0.25,"0010"
"0001",61,"original",1,0.25,"0010"
"0010",68,"original",1,0.25,"0010"
"0011",53,"original",1,0.25,"0010"
"0100",77,"original",1,0.25,"0010"
"0101",74,"original",1,0.25,"0010"
"0110",67,"original",1,0.25,"0010"
"0111",80,"original",1,0.25,"0010"
"1000",54,"original",1,0.25,"0010"
"1001",65,"original",1,0.25,"0010"
"1010",93,"original",1,0.25,"0010"
"1011",60,"original",1,0.25,"0010"
"1100",64,"original",1,0.25,"0010"
"1101",56,"original",1,0.25,"0010"
"1110",58,"original",1,0.25,"0010"
"1111",0,"original",1,0.25,"0010"
"0000",67,"synthetic",10,0.25,"0010"
"0001",67,"synthetic",10,0.25,"0010"
"0010",77,"synthetic",10,0.25,"0010"
"0011",54,"synthetic",10,0.25,"0010"
"0100",76,"synthetic",10,0.25,"0010"
"0101",63,"synthetic",10,0.25,"0010"
"0110",80,"synthetic",10,0.25,"0010"
"0111",79,"synthetic",10,0.25,"0010"
"1000",44,"synthetic",10,0.25,"0010"
"1001",63,"synthetic",10,0.25,"0010"
"1010",92,"synthetic",10,0.25,"0010"
"1011",59,"synthetic",10,0.25,"0010"
"1100",60,"synthetic",10,0.25,"0010"
"1101",51,"synthetic",10,0.25,"0010"
"1110",70,"synthetic",10,0.25,"0010"
"1111",3,"synthetic",10,0.25,"0010"
"0000",70,"original",1,0.25,"1010"
"0001",61,"original",1,0.25,"1010"
"0010",67,"original",1,0.25,"1010"
"0011",53,"original",1,0.25,"1010"
"0100",77,"original",1,0.25,"1010"
"0101",74,"original",1,0.25,"1010"
"0110",67,"original",1,0.25,"1010"
"0111",80,"original",1,0.25,"1010"
"1000",54,"original",1,0.25,"1010"
"1001",65,"original",1,0.25,"1010"
"1010",94,"original",1,0.25,"1010"
"1011",60,"original",1,0.25,"1010"
"1100",64,"original",1,0.25,"1010"
"1101",56,"original",1,0.25,"1010"
"1110",58,"original",1,0.25,"1010"
"1111",0,"original",1,0.25,"1010"
