sex,age,income,edu
MALE,62.0,172.0,VOCATIONAL/GRAMMAR
FEMALE,84.0,1612.0,PRIMARY/NO EDUCATION
MALE,25.0,1125.0,PRIMARY/NO EDUCATION
MALE,32.0,2460.0,POST-SECONDARY OR HIGHER
FEMALE,76.0,2818.0,POST-SECONDARY OR HIGHER
MALE,61.0,753.0,VOCATIONAL/GRAMMAR
FEMALE,59.0,1003.0,VOCATIONAL/GRAMMAR
MALE,96.0,871.0,SECONDARY
FEMALE,49.0,,VOCATIONAL/GRAMMAR
FEMALE,39.0,1098.0,VOCATIONAL/GRAMMAR
FEMALE,30.0,1361.0,SECONDARY
FEMALE,70.0,696.0,VOCATIONAL/GRAMMAR
FEMALE,63.0,1150.0,VOCATIONAL/GRAMMAR
MALE,56.0,4.0,PRIMARY/NO EDUCATION
FEMALE,20.0,,VOCATIONAL/GRAMMAR
MALE,16.0,625.0,VOCATIONAL/GRAMMAR
FEMALE,22.0,923.0,SECONDARY
MALE,57.0,2791.0,POST-SECONDARY OR HIGHER
FEMALE,38.0,4164.0,PRIMARY/NO EDUCATION
FEMALE,47.0,274.0,VOCATIONAL/GRAMMAR
FEMALE,80.0,2216.0,PRIMARY/NO EDUCATION
MALE,53.0,111.0,VOCATIONAL/GRAMMAR
FEMALE,41.0,1190.0,VOCATIONAL/GRAMMAR
MALE,27.0,1188.0,SECONDARY
FEMALE,52.0,140.0,SECONDARY
FEMALE,35.0,1054.0,SECONDARY
FEMALE,20.0,,VOCATIONAL/GRAMMAR
MALE,49.0,2142.0,POST-SECONDARY OR HIGHER
FEMALE,51.0,116.0,PRIMARY/NO EDUCATION
FEMALE,41.0,647.0,VOCATIONAL/GRAMMAR
FEMALE,76.0,853.0,PRIMARY/NO EDUCATION
FEMALE,21.0,342.0,VOCATIONAL/GRAMMAR
MALE,68.0,420.0,PRIMARY/NO EDUCATION
MALE,28.0,,POST-SECONDARY OR HIGHER
FEMALE,59.0,1132.0,POST-SECONDARY OR HIGHER
FEMALE,71.0,1389.0,SECONDARY
FEMALE,60.0,2751.0,VOCATIONAL/GRAMMAR
FEMALE,79.0,1223.0,PRIMARY/NO EDUCATION
FEMALE,47.0,2940.0,VOCATIONAL/GRAMMAR
MALE,38.0,877.0,VOCATIONAL/GRAMMAR
MALE,28.0,1815.0,POST-SECONDARY OR HIGHER
FEMALE,21.0,,SECONDARY
FEMALE,57.0,1255.0,SECONDARY
MALE,92.0,2336.0,PRIMARY/NO EDUCATION
MALE,45.0,2792.0,PRIMARY/NO EDUCATION
MALE,46.0,143.0,SECONDARY
FEMALE,28.0,940.0,POST-SECONDARY OR HIGHER
FEMALE,62.0,817.0,POST-SECONDARY OR HIGHER
FEMALE,23.0,1692.0,POST-SECONDARY OR HIGHER
MALE,48.0,5269.0,PRIMARY/NO EDUCATION
FEMALE,19.0,,VOCATIONAL/GRAMMAR
MALE,45.0,83.0,VOCATIONAL/GRAMMAR
MALE,26.0,919.0,POST-SECONDARY OR HIGHER
FEMALE,48.0,2658.0,VOCATIONAL/GRAMMAR
MALE,56.0,1033.0,SECONDARY
FEMALE,50.0,706.0,VOCATIONAL/GRAMMAR
MALE,53.0,883.0,VOCATIONAL/GRAMMAR
FEMALE,66.0,1228.0,POST-SECONDARY OR HIGHER
FEMALE,30.0,4269.0,POST-SECONDARY OR HIGHER
MALE,20.0,,VOCATIONAL/GRAMMAR
FEMALE,57.0,1293.0,POST-SECONDARY OR HIGHER
FEMALE,72.0,699.0,PRIMARY/NO EDUCATION
FEMALE,38.0,108.0,VOCATIONAL/GRAMMAR
FEMALE,37.0,1063.0,VOCATIONAL/GRAMMAR
FEMALE,23.0,610.0,PRIMARY/NO EDUCATION
MALE,16.0,,VOCATIONAL/GRAMMAR
FEMALE,33.0,992.0,VOCATIONAL/GRAMMAR
FEMALE,49.0,1021.0,SECONDARY
FEMALE,47.0,,SECONDARY
MALE,59.0,-4.0,SECONDARY
FEMALE,80.0,994.0,PRIMARY/NO EDUCATION
FEMALE,51.0,,SECONDARY
FEMALE,63.0,2218.0,PRIMARY/NO EDUCATION
FEMALE,50.0,490.0,POST-SECONDARY OR HIGHER
FEMALE,75.0,1304.0,SECONDARY
FEMALE,19.0,158.0,VOCATIONAL/GRAMMAR
MALE,49.0,,SECONDARY
MALE,41.0,2958.0,VOCATIONAL/GRAMMAR
FEMALE,71.0,758.0,SECONDARY
FEMALE,27.0,12.0,POST-SECONDARY OR HIGHER
FEMALE,57.0,353.0,POST-SECONDARY OR HIGHER
FEMALE,29.0,317.0,POST-SECONDARY OR HIGHER
FEMALE,63.0,1199.0,PRIMARY/NO EDUCATION
FEMALE,64.0,623.0,SECONDARY
FEMALE,46.0,2175.0,VOCATIONAL/GRAMMAR
MALE,45.0,2372.0,VOCATIONAL/GRAMMAR
FEMALE,61.0,1329.0,SECONDARY
MALE,71.0,,SECONDARY
MALE,18.0,,VOCATIONAL/GRAMMAR
FEMALE,67.0,2136.0,PRIMARY/NO EDUCATION
MALE,26.0,1179.0,SECONDARY
MALE,51.0,2610.0,POST-SECONDARY OR HIGHER
FEMALE,36.0,1135.0,SECONDARY
MALE,33.0,949.0,POST-SECONDARY OR HIGHER
FEMALE,72.0,1368.0,SECONDARY
FEMALE,21.0,1656.0,SECONDARY
MALE,46.0,2673.0,SECONDARY
FEMALE,59.0,860.0,PRIMARY/NO EDUCATION
FEMALE,42.0,548.0,POST-SECONDARY OR HIGHER
FEMALE,59.0,3084.0,PRIMARY/NO EDUCATION
MALE,49.0,5128.0,PRIMARY/NO EDUCATION
MALE,19.0,267.0,VOCATIONAL/GRAMMAR
FEMALE,60.0,1435.0,VOCATIONAL/GRAMMAR
MALE,20.0,,SECONDARY
FEMALE,71.0,1187.0,POST-SECONDARY OR HIGHER
MALE,20.0,1845.0,SECONDARY
MALE,29.0,,POST-SECONDARY OR HIGHER
MALE,32.0,1700.0,POST-SECONDARY OR HIGHER
FEMALE,73.0,1828.0,PRIMARY/NO EDUCATION
FEMALE,76.0,1372.0,PRIMARY/NO EDUCATION
FEMALE,51.0,0.0,SECONDARY
MALE,56.0,,VOCATIONAL/GRAMMAR
FEMALE,35.0,896.0,VOCATIONAL/GRAMMAR
MALE,56.0,1474.0,VOCATIONAL/GRAMMAR
MALE,68.0,5236.0,VOCATIONAL/GRAMMAR
MALE,40.0,1052.0,SECONDARY
FEMALE,38.0,,SECONDARY
FEMALE,46.0,474.0,SECONDARY
FEMALE,59.0,2717.0,VOCATIONAL/GRAMMAR
FEMALE,55.0,1776.0,SECONDARY
FEMALE,35.0,1058.0,VOCATIONAL/GRAMMAR
FEMALE,46.0,1436.0,SECONDARY
MALE,70.0,1478.0,PRIMARY/NO EDUCATION
FEMALE,30.0,134.0,POST-SECONDARY OR HIGHER
MALE,53.0,1487.0,PRIMARY/NO EDUCATION
FEMALE,19.0,209.0,VOCATIONAL/GRAMMAR
FEMALE,35.0,2198.0,SECONDARY
FEMALE,76.0,971.0,PRIMARY/NO EDUCATION
MALE,27.0,3019.0,SECONDARY
MALE,42.0,1420.0,SECONDARY
FEMALE,35.0,3016.0,POST-SECONDARY OR HIGHER
MALE,32.0,521.0,SECONDARY
MALE,63.0,1917.0,SECONDARY
FEMALE,20.0,,SECONDARY
FEMALE,52.0,528.0,SECONDARY
MALE,46.0,2492.0,PRIMARY/NO EDUCATION
FEMALE,17.0,660.0,VOCATIONAL/GRAMMAR
FEMALE,46.0,345.0,POST-SECONDARY OR HIGHER
FEMALE,60.0,2126.0,POST-SECONDARY OR HIGHER
FEMALE,54.0,63.0,SECONDARY
MALE,46.0,1599.0,VOCATIONAL/GRAMMAR
FEMALE,82.0,1040.0,PRIMARY/NO EDUCATION
MALE,66.0,176.0,POST-SECONDARY OR HIGHER
FEMALE,44.0,666.0,VOCATIONAL/GRAMMAR
MALE,26.0,2143.0,POST-SECONDARY OR HIGHER
FEMALE,63.0,538.0,PRIMARY/NO EDUCATION
MALE,54.0,2255.0,VOCATIONAL/GRAMMAR
MALE,62.0,898.0,PRIMARY/NO EDUCATION
FEMALE,50.0,706.0,PRIMARY/NO EDUCATION
MALE,84.0,930.0,SECONDARY
FEMALE,58.0,1132.0,VOCATIONAL/GRAMMAR
FEMALE,19.0,,VOCATIONAL/GRAMMAR
FEMALE,49.0,1591.0,POST-SECONDARY OR HIGHER
MALE,48.0,5293.0,POST-SECONDARY OR HIGHER
FEMALE,75.0,1216.0,VOCATIONAL/GRAMMAR
FEMALE,66.0,825.0,SECONDARY
FEMALE,46.0,135.0,SECONDARY
FEMALE,31.0,1509.0,VOCATIONAL/GRAMMAR
MALE,48.0,476.0,POST-SECONDARY OR HIGHER
MALE,60.0,99.0,POST-SECONDARY OR HIGHER
MALE,37.0,1016.0,VOCATIONAL/GRAMMAR
FEMALE,52.0,607.0,VOCATIONAL/GRAMMAR
MALE,18.0,,VOCATIONAL/GRAMMAR
FEMALE,73.0,1570.0,POST-SECONDARY OR HIGHER
MALE,29.0,1752.0,SECONDARY
FEMALE,56.0,859.0,VOCATIONAL/GRAMMAR
FEMALE,21.0,232.0,VOCATIONAL/GRAMMAR
MALE,56.0,2023.0,POST-SECONDARY OR HIGHER
FEMALE,62.0,2128.0,VOCATIONAL/GRAMMAR
FEMALE,28.0,1327.0,POST-SECONDARY OR HIGHER
MALE,29.0,2154.0,VOCATIONAL/GRAMMAR
MALE,19.0,415.0,SECONDARY
FEMALE,43.0,727.0,VOCATIONAL/GRAMMAR
MALE,69.0,1051.0,PRIMARY/NO EDUCATION
FEMALE,93.0,1281.0,PRIMARY/NO EDUCATION
FEMALE,70.0,850.0,PRIMARY/NO EDUCATION
MALE,25.0,1980.0,VOCATIONAL/GRAMMAR
FEMALE,72.0,1236.0,PRIMARY/NO EDUCATION
FEMALE,49.0,739.0,VOCATIONAL/GRAMMAR
MALE,24.0,,SECONDARY
FEMALE,39.0,2964.0,VOCATIONAL/GRAMMAR
FEMALE,24.0,1295.0,VOCATIONAL/GRAMMAR
MALE,76.0,1143.0,POST-SECONDARY OR HIGHER
MALE,57.0,2055.0,VOCATIONAL/GRAMMAR
MALE,64.0,182.0,POST-SECONDARY OR HIGHER
FEMALE,29.0,3017.0,POST-SECONDARY OR HIGHER
MALE,55.0,3039.0,VOCATIONAL/GRAMMAR
MALE,43.0,3629.0,VOCATIONAL/GRAMMAR
FEMALE,26.0,431.0,POST-SECONDARY OR HIGHER
FEMALE,61.0,1268.0,SECONDARY
FEMALE,79.0,1458.0,SECONDARY
MALE,30.0,1638.0,VOCATIONAL/GRAMMAR
FEMALE,60.0,1275.0,SECONDARY
FEMALE,61.0,320.0,VOCATIONAL/GRAMMAR
MALE,49.0,2317.0,SECONDARY
FEMALE,51.0,958.0,SECONDARY
MALE,42.0,1051.0,VOCATIONAL/GRAMMAR
FEMALE,41.0,2743.0,VOCATIONAL/GRAMMAR
MALE,57.0,1265.0,POST-SECONDARY OR HIGHER
FEMALE,80.0,783.0,POST-SECONDARY OR HIGHER
MALE,57.0,,PRIMARY/NO EDUCATION
FEMALE,28.0,1188.0,POST-SECONDARY OR HIGHER
FEMALE,56.0,1452.0,SECONDARY
FEMALE,17.0,,SECONDARY
FEMALE,24.0,1250.0,VOCATIONAL/GRAMMAR
MALE,33.0,214.0,SECONDARY
FEMALE,60.0,2088.0,VOCATIONAL/GRAMMAR
MALE,46.0,95.0,VOCATIONAL/GRAMMAR
FEMALE,34.0,220.0,SECONDARY
FEMALE,51.0,4548.0,POST-SECONDARY OR HIGHER
FEMALE,59.0,817.0,PRIMARY/NO EDUCATION
MALE,56.0,1384.0,VOCATIONAL/GRAMMAR
FEMALE,42.0,792.0,VOCATIONAL/GRAMMAR
FEMALE,49.0,432.0,PRIMARY/NO EDUCATION
FEMALE,66.0,549.0,PRIMARY/NO EDUCATION
MALE,20.0,292.0,VOCATIONAL/GRAMMAR
FEMALE,44.0,37.0,PRIMARY/NO EDUCATION
FEMALE,81.0,1708.0,SECONDARY
FEMALE,71.0,1540.0,PRIMARY/NO EDUCATION
FEMALE,21.0,1158.0,POST-SECONDARY OR HIGHER
FEMALE,18.0,,SECONDARY
FEMALE,34.0,73.0,VOCATIONAL/GRAMMAR
FEMALE,57.0,1431.0,SECONDARY
FEMALE,64.0,840.0,PRIMARY/NO EDUCATION
FEMALE,16.0,176.0,VOCATIONAL/GRAMMAR
FEMALE,17.0,,VOCATIONAL/GRAMMAR
MALE,73.0,297.0,PRIMARY/NO EDUCATION
MALE,39.0,726.0,SECONDARY
MALE,77.0,2531.0,VOCATIONAL/GRAMMAR
MALE,20.0,1405.0,POST-SECONDARY OR HIGHER
FEMALE,19.0,1200.0,VOCATIONAL/GRAMMAR
MALE,23.0,,SECONDARY
MALE,44.0,1885.0,VOCATIONAL/GRAMMAR
FEMALE,31.0,2346.0,PRIMARY/NO EDUCATION
MALE,36.0,15.0,SECONDARY
FEMALE,58.0,851.0,POST-SECONDARY OR HIGHER
FEMALE,60.0,521.0,POST-SECONDARY OR HIGHER
MALE,84.0,1984.0,PRIMARY/NO EDUCATION
MALE,23.0,,SECONDARY
FEMALE,23.0,1385.0,SECONDARY
FEMALE,60.0,872.0,VOCATIONAL/GRAMMAR
MALE,54.0,1227.0,SECONDARY
FEMALE,17.0,,SECONDARY
FEMALE,42.0,71.0,VOCATIONAL/GRAMMAR
FEMALE,16.0,,SECONDARY
FEMALE,64.0,1978.0,PRIMARY/NO EDUCATION
FEMALE,31.0,3484.0,VOCATIONAL/GRAMMAR
FEMALE,37.0,2114.0,SECONDARY
FEMALE,44.0,121.0,VOCATIONAL/GRAMMAR
MALE,58.0,1213.0,VOCATIONAL/GRAMMAR
MALE,51.0,1524.0,PRIMARY/NO EDUCATION
FEMALE,22.0,,SECONDARY
FEMALE,66.0,958.0,PRIMARY/NO EDUCATION
FEMALE,43.0,392.0,SECONDARY
MALE,20.0,,VOCATIONAL/GRAMMAR
FEMALE,46.0,334.0,VOCATIONAL/GRAMMAR
MALE,81.0,1511.0,PRIMARY/NO EDUCATION
FEMALE,36.0,41.0,POST-SECONDARY OR HIGHER
FEMALE,24.0,,VOCATIONAL/GRAMMAR
MALE,35.0,4367.0,SECONDARY
MALE,73.0,1589.0,PRIMARY/NO EDUCATION
MALE,58.0,2383.0,PRIMARY/NO EDUCATION
FEMALE,23.0,1181.0,SECONDARY
FEMALE,19.0,,VOCATIONAL/GRAMMAR
MALE,60.0,2451.0,VOCATIONAL/GRAMMAR
FEMALE,60.0,1901.0,PRIMARY/NO EDUCATION
MALE,71.0,1517.0,PRIMARY/NO EDUCATION
FEMALE,53.0,79.0,SECONDARY
FEMALE,38.0,1490.0,POST-SECONDARY OR HIGHER
MALE,60.0,10208.0,POST-SECONDARY OR HIGHER
FEMALE,17.0,,VOCATIONAL/GRAMMAR
FEMALE,64.0,2633.0,POST-SECONDARY OR HIGHER
MALE,30.0,234.0,POST-SECONDARY OR HIGHER
FEMALE,55.0,1690.0,SECONDARY
MALE,44.0,2970.0,VOCATIONAL/GRAMMAR
MALE,33.0,3533.0,PRIMARY/NO EDUCATION
FEMALE,57.0,589.0,PRIMARY/NO EDUCATION
FEMALE,62.0,296.0,PRIMARY/NO EDUCATION
FEMALE,48.0,2506.0,VOCATIONAL/GRAMMAR
FEMALE,77.0,1584.0,PRIMARY/NO EDUCATION
FEMALE,55.0,852.0,SECONDARY
MALE,82.0,808.0,
FEMALE,19.0,,VOCATIONAL/GRAMMAR
FEMALE,58.0,1343.0,PRIMARY/NO EDUCATION
FEMALE,62.0,1775.0,VOCATIONAL/GRAMMAR
FEMALE,39.0,2461.0,VOCATIONAL/GRAMMAR
FEMALE,79.0,108.0,PRIMARY/NO EDUCATION
FEMALE,22.0,527.0,VOCATIONAL/GRAMMAR
FEMALE,60.0,396.0,POST-SECONDARY OR HIGHER
MALE,49.0,1636.0,VOCATIONAL/GRAMMAR
MALE,28.0,,POST-SECONDARY OR HIGHER
FEMALE,79.0,1819.0,PRIMARY/NO EDUCATION
FEMALE,68.0,1406.0,SECONDARY
FEMALE,20.0,,PRIMARY/NO EDUCATION
FEMALE,19.0,51.0,SECONDARY
FEMALE,22.0,,SECONDARY
FEMALE,51.0,469.0,VOCATIONAL/GRAMMAR
FEMALE,51.0,4690.0,PRIMARY/NO EDUCATION
MALE,46.0,1647.0,SECONDARY
FEMALE,39.0,2014.0,VOCATIONAL/GRAMMAR
FEMALE,19.0,430.0,VOCATIONAL/GRAMMAR
FEMALE,54.0,2244.0,VOCATIONAL/GRAMMAR
FEMALE,44.0,483.0,SECONDARY
MALE,83.0,1424.0,SECONDARY
MALE,37.0,6487.0,POST-SECONDARY OR HIGHER
FEMALE,33.0,43.0,SECONDARY
FEMALE,27.0,324.0,VOCATIONAL/GRAMMAR
MALE,37.0,480.0,SECONDARY
FEMALE,19.0,,VOCATIONAL/GRAMMAR
FEMALE,72.0,1383.0,PRIMARY/NO EDUCATION
MALE,54.0,5403.0,POST-SECONDARY OR HIGHER
FEMALE,62.0,823.0,SECONDARY
FEMALE,50.0,,POST-SECONDARY OR HIGHER
MALE,58.0,2716.0,VOCATIONAL/GRAMMAR
MALE,69.0,1262.0,PRIMARY/NO EDUCATION
MALE,56.0,304.0,SECONDARY
MALE,48.0,-5.0,VOCATIONAL/GRAMMAR
MALE,40.0,5224.0,VOCATIONAL/GRAMMAR
FEMALE,24.0,,SECONDARY
FEMALE,56.0,1891.0,VOCATIONAL/GRAMMAR
FEMALE,23.0,1362.0,SECONDARY
MALE,20.0,,PRIMARY/NO EDUCATION
FEMALE,58.0,751.0,PRIMARY/NO EDUCATION
MALE,41.0,4691.0,VOCATIONAL/GRAMMAR
FEMALE,47.0,795.0,SECONDARY
MALE,38.0,218.0,SECONDARY
MALE,37.0,2535.0,POST-SECONDARY OR HIGHER
MALE,72.0,1031.0,PRIMARY/NO EDUCATION
FEMALE,52.0,1552.0,VOCATIONAL/GRAMMAR
FEMALE,39.0,1240.0,VOCATIONAL/GRAMMAR
MALE,64.0,869.0,VOCATIONAL/GRAMMAR
MALE,52.0,2943.0,POST-SECONDARY OR HIGHER
FEMALE,27.0,144.0,POST-SECONDARY OR HIGHER
FEMALE,90.0,1562.0,PRIMARY/NO EDUCATION
FEMALE,59.0,1150.0,SECONDARY
MALE,47.0,1926.0,VOCATIONAL/GRAMMAR
FEMALE,56.0,886.0,SECONDARY
FEMALE,50.0,798.0,PRIMARY/NO EDUCATION
MALE,17.0,96.0,SECONDARY
MALE,63.0,870.0,VOCATIONAL/GRAMMAR
FEMALE,63.0,1423.0,VOCATIONAL/GRAMMAR
MALE,53.0,1103.0,VOCATIONAL/GRAMMAR
MALE,28.0,,POST-SECONDARY OR HIGHER
FEMALE,29.0,1454.0,POST-SECONDARY OR HIGHER
MALE,18.0,,SECONDARY
MALE,47.0,2124.0,VOCATIONAL/GRAMMAR
FEMALE,51.0,344.0,VOCATIONAL/GRAMMAR
FEMALE,47.0,1529.0,PRIMARY/NO EDUCATION
MALE,61.0,634.0,PRIMARY/NO EDUCATION
FEMALE,61.0,149.0,SECONDARY
MALE,26.0,45.0,VOCATIONAL/GRAMMAR
FEMALE,22.0,99.0,SECONDARY
FEMALE,64.0,1405.0,VOCATIONAL/GRAMMAR
FEMALE,52.0,1417.0,SECONDARY
FEMALE,63.0,1933.0,VOCATIONAL/GRAMMAR
MALE,27.0,3083.0,POST-SECONDARY OR HIGHER
FEMALE,68.0,1214.0,PRIMARY/NO EDUCATION
FEMALE,60.0,1462.0,VOCATIONAL/GRAMMAR
FEMALE,71.0,432.0,PRIMARY/NO EDUCATION
FEMALE,73.0,1493.0,SECONDARY
MALE,58.0,1533.0,PRIMARY/NO EDUCATION
FEMALE,28.0,1110.0,POST-SECONDARY OR HIGHER
MALE,56.0,,PRIMARY/NO EDUCATION
FEMALE,19.0,,VOCATIONAL/GRAMMAR
MALE,78.0,996.0,SECONDARY
FEMALE,16.0,,PRIMARY/NO EDUCATION
FEMALE,51.0,1062.0,PRIMARY/NO EDUCATION
MALE,62.0,525.0,POST-SECONDARY OR HIGHER
MALE,23.0,,VOCATIONAL/GRAMMAR
FEMALE,40.0,571.0,PRIMARY/NO EDUCATION
FEMALE,63.0,,SECONDARY
FEMALE,68.0,853.0,POST-SECONDARY OR HIGHER
MALE,61.0,2066.0,VOCATIONAL/GRAMMAR
FEMALE,53.0,870.0,PRIMARY/NO EDUCATION
FEMALE,42.0,691.0,POST-SECONDARY OR HIGHER
FEMALE,58.0,46.0,PRIMARY/NO EDUCATION
FEMALE,60.0,1862.0,VOCATIONAL/GRAMMAR
MALE,33.0,848.0,PRIMARY/NO EDUCATION
MALE,71.0,1123.0,SECONDARY
FEMALE,71.0,1014.0,SECONDARY
FEMALE,63.0,1112.0,PRIMARY/NO EDUCATION
MALE,57.0,1039.0,VOCATIONAL/GRAMMAR
FEMALE,36.0,2803.0,VOCATIONAL/GRAMMAR
FEMALE,29.0,2061.0,VOCATIONAL/GRAMMAR
FEMALE,22.0,38.0,SECONDARY
MALE,63.0,1037.0,VOCATIONAL/GRAMMAR
FEMALE,68.0,913.0,SECONDARY
FEMALE,39.0,146.0,SECONDARY
MALE,20.0,,SECONDARY
FEMALE,48.0,1140.0,PRIMARY/NO EDUCATION
FEMALE,38.0,527.0,VOCATIONAL/GRAMMAR
MALE,68.0,718.0,PRIMARY/NO EDUCATION
FEMALE,61.0,1345.0,PRIMARY/NO EDUCATION
FEMALE,70.0,224.0,PRIMARY/NO EDUCATION
MALE,35.0,2268.0,VOCATIONAL/GRAMMAR
MALE,35.0,736.0,VOCATIONAL/GRAMMAR
MALE,46.0,1530.0,SECONDARY
FEMALE,40.0,1304.0,POST-SECONDARY OR HIGHER
FEMALE,64.0,2054.0,VOCATIONAL/GRAMMAR
FEMALE,39.0,1391.0,POST-SECONDARY OR HIGHER
FEMALE,19.0,1348.0,VOCATIONAL/GRAMMAR
MALE,58.0,1013.0,VOCATIONAL/GRAMMAR
MALE,46.0,250.0,VOCATIONAL/GRAMMAR
MALE,31.0,,VOCATIONAL/GRAMMAR
MALE,80.0,1725.0,PRIMARY/NO EDUCATION
FEMALE,33.0,334.0,PRIMARY/NO EDUCATION
FEMALE,62.0,736.0,PRIMARY/NO EDUCATION
FEMALE,90.0,801.0,PRIMARY/NO EDUCATION
MALE,49.0,1711.0,VOCATIONAL/GRAMMAR
MALE,28.0,,VOCATIONAL/GRAMMAR
FEMALE,21.0,,SECONDARY
MALE,76.0,1328.0,POST-SECONDARY OR HIGHER
MALE,70.0,1365.0,POST-SECONDARY OR HIGHER
MALE,21.0,1075.0,SECONDARY
FEMALE,41.0,,SECONDARY
FEMALE,18.0,1134.0,PRIMARY/NO EDUCATION
FEMALE,62.0,1083.0,PRIMARY/NO EDUCATION
MALE,28.0,3244.0,SECONDARY
MALE,66.0,449.0,SECONDARY
FEMALE,31.0,1073.0,SECONDARY
MALE,47.0,787.0,VOCATIONAL/GRAMMAR
MALE,32.0,1066.0,POST-SECONDARY OR HIGHER
MALE,64.0,361.0,SECONDARY
FEMALE,50.0,781.0,VOCATIONAL/GRAMMAR
FEMALE,64.0,2185.0,PRIMARY/NO EDUCATION
FEMALE,80.0,1355.0,PRIMARY/NO EDUCATION
FEMALE,50.0,1389.0,VOCATIONAL/GRAMMAR
FEMALE,18.0,1290.0,SECONDARY
MALE,59.0,7066.0,VOCATIONAL/GRAMMAR
FEMALE,74.0,98.0,SECONDARY
MALE,51.0,2178.0,VOCATIONAL/GRAMMAR
MALE,27.0,,POST-SECONDARY OR HIGHER
FEMALE,28.0,1896.0,POST-SECONDARY OR HIGHER
MALE,27.0,439.0,VOCATIONAL/GRAMMAR
FEMALE,22.0,679.0,SECONDARY
FEMALE,33.0,590.0,VOCATIONAL/GRAMMAR
FEMALE,30.0,3716.0,SECONDARY
FEMALE,37.0,759.0,VOCATIONAL/GRAMMAR
MALE,19.0,,SECONDARY
FEMALE,34.0,330.0,POST-SECONDARY OR HIGHER
FEMALE,57.0,1612.0,VOCATIONAL/GRAMMAR
FEMALE,61.0,1562.0,VOCATIONAL/GRAMMAR
MALE,32.0,1920.0,POST-SECONDARY OR HIGHER
MALE,73.0,478.0,SECONDARY
MALE,59.0,3859.0,PRIMARY/NO EDUCATION
FEMALE,23.0,,SECONDARY
MALE,34.0,2220.0,SECONDARY
MALE,31.0,1764.0,POST-SECONDARY OR HIGHER
MALE,67.0,950.0,POST-SECONDARY OR HIGHER
FEMALE,62.0,2178.0,POST-SECONDARY OR HIGHER
MALE,80.0,1123.0,PRIMARY/NO EDUCATION
FEMALE,17.0,2095.0,VOCATIONAL/GRAMMAR
FEMALE,53.0,579.0,POST-SECONDARY OR HIGHER
MALE,53.0,1334.0,SECONDARY
FEMALE,79.0,1381.0,VOCATIONAL/GRAMMAR
FEMALE,39.0,1857.0,POST-SECONDARY OR HIGHER
MALE,19.0,496.0,PRIMARY/NO EDUCATION
MALE,48.0,2358.0,VOCATIONAL/GRAMMAR
FEMALE,35.0,794.0,SECONDARY
FEMALE,19.0,777.0,SECONDARY
MALE,63.0,5892.0,POST-SECONDARY OR HIGHER
MALE,17.0,1015.0,VOCATIONAL/GRAMMAR
FEMALE,71.0,1341.0,POST-SECONDARY OR HIGHER
MALE,63.0,978.0,POST-SECONDARY OR HIGHER
MALE,45.0,969.0,VOCATIONAL/GRAMMAR
FEMALE,66.0,2155.0,PRIMARY/NO EDUCATION
FEMALE,58.0,462.0,PRIMARY/NO EDUCATION
FEMALE,81.0,1313.0,PRIMARY/NO EDUCATION
MALE,63.0,1501.0,PRIMARY/NO EDUCATION
MALE,30.0,806.0,PRIMARY/NO EDUCATION
FEMALE,41.0,1109.0,VOCATIONAL/GRAMMAR
FEMALE,74.0,1027.0,PRIMARY/NO EDUCATION
FEMALE,17.0,663.0,PRIMARY/NO EDUCATION
MALE,19.0,,VOCATIONAL/GRAMMAR
FEMALE,49.0,1917.0,VOCATIONAL/GRAMMAR
FEMALE,26.0,1081.0,SECONDARY
MALE,30.0,,POST-SECONDARY OR HIGHER
MALE,58.0,1275.0,SECONDARY
MALE,37.0,1259.0,SECONDARY
MALE,60.0,891.0,PRIMARY/NO EDUCATION
MALE,68.0,1422.0,VOCATIONAL/GRAMMAR
MALE,40.0,5543.0,VOCATIONAL/GRAMMAR
FEMALE,63.0,1401.0,SECONDARY
MALE,61.0,2659.0,POST-SECONDARY OR HIGHER
FEMALE,26.0,4262.0,VOCATIONAL/GRAMMAR
FEMALE,53.0,67.0,VOCATIONAL/GRAMMAR
FEMALE,68.0,135.0,PRIMARY/NO EDUCATION
MALE,29.0,,VOCATIONAL/GRAMMAR
MALE,62.0,1492.0,VOCATIONAL/GRAMMAR
FEMALE,73.0,945.0,PRIMARY/NO EDUCATION
FEMALE,60.0,1151.0,SECONDARY
FEMALE,59.0,924.0,PRIMARY/NO EDUCATION
FEMALE,34.0,1333.0,POST-SECONDARY OR HIGHER
FEMALE,47.0,941.0,VOCATIONAL/GRAMMAR
FEMALE,49.0,630.0,SECONDARY
MALE,23.0,36.0,SECONDARY
FEMALE,25.0,236.0,POST-SECONDARY OR HIGHER
MALE,40.0,1722.0,PRIMARY/NO EDUCATION
FEMALE,59.0,1222.0,VOCATIONAL/GRAMMAR
MALE,54.0,2655.0,POST-SECONDARY OR HIGHER
FEMALE,58.0,1285.0,POST-SECONDARY OR HIGHER
FEMALE,78.0,3652.0,PRIMARY/NO EDUCATION
FEMALE,20.0,,PRIMARY/NO EDUCATION
FEMALE,19.0,253.0,VOCATIONAL/GRAMMAR
FEMALE,83.0,1624.0,SECONDARY
FEMALE,80.0,1051.0,POST-SECONDARY OR HIGHER
FEMALE,37.0,884.0,POST-SECONDARY OR HIGHER
FEMALE,48.0,1583.0,SECONDARY
MALE,30.0,1977.0,SECONDARY
