"names","Estimate","Std. Error","dep_var","data","epochs","discriminator","copies","frequency","batch"
"(Intercept)",0.00270025456409548,0.126620002784247,"var_4","sds",300,10,10,"True",500
"var_1B",0.101451283916104,0.128587129100194,"var_4","sds",300,10,10,"True",500
"var_2B",0.0483389546445346,0.128500661459951,"var_4","sds",300,10,10,"True",500
"var_3B",0.123571392526957,0.129113274306327,"var_4","sds",300,10,10,"True",500
"(Intercept)",0.104898476934087,0.128481987005819,"var_4","sds",300,10,10,"False",500
"var_1B",0.0935977256264386,0.129390543085172,"var_4","sds",300,10,10,"False",500
"var_2B",0.0492617985487646,0.129173331496725,"var_4","sds",300,10,10,"False",500
"var_3B",-0.012870691996012,0.129474379526314,"var_4","sds",300,10,10,"False",500
"(Intercept)",0.180176658440449,0.13510135559724,"var_4","sds",300,10,10,"True",1000
"var_1B",-0.043599080820808,0.12866922388175,"var_4","sds",300,10,10,"True",1000
"var_2B",-0.234168171959179,0.129099932606738,"var_4","sds",300,10,10,"True",1000
"var_3B",0.213520185301185,0.128555877828573,"var_4","sds",300,10,10,"True",1000
"(Intercept)",0.177010796757626,0.135261597379076,"var_4","sds",300,10,10,"False",1000
"var_1B",-0.0597682753544004,0.128846226800631,"var_4","sds",300,10,10,"False",1000
"var_2B",-0.068864547808933,0.128884982651918,"var_4","sds",300,10,10,"False",1000
"var_3B",0.106381580530662,0.128734807936778,"var_4","sds",300,10,10,"False",1000
"(Intercept)",0.329744700285748,0.133549286747786,"var_4","sds",600,1,10,"True",500
"var_1B",0.130613329870559,0.133743838775535,"var_4","sds",600,1,10,"True",500
"var_2B",-0.198020865004247,0.133391151820199,"var_4","sds",600,1,10,"True",500
"var_3B",-0.0565871529210094,0.132893141332379,"var_4","sds",600,1,10,"True",500
"(Intercept)",0.198282080695202,0.134307947648156,"var_4","sds",600,1,10,"False",500
"var_1B",-0.0496641939463646,0.1336922178297,"var_4","sds",600,1,10,"False",500
"var_2B",0.238400707947061,0.13378025342354,"var_4","sds",600,1,10,"False",500
"var_3B",-0.0475912813208802,0.132777259329799,"var_4","sds",600,1,10,"False",500
"(Intercept)",0.554567516619759,0.14151357205329,"var_4","sds",600,1,10,"True",1000
"var_1B",0.0436333563218567,0.136119085889628,"var_4","sds",600,1,10,"True",1000
"var_2B",-0.12666390082357,0.136693475255867,"var_4","sds",600,1,10,"True",1000
"var_3B",0.0262699285318915,0.135131719717874,"var_4","sds",600,1,10,"True",1000
"(Intercept)",0.495628997422831,0.144208208929945,"var_4","sds",600,1,10,"False",1000
"var_1B",-0.0520496672732646,0.134938696021565,"var_4","sds",600,1,10,"False",1000
"var_2B",0.0491254455356993,0.135889602652286,"var_4","sds",600,1,10,"False",1000
"var_3B",0.00710981924617708,0.134554242534798,"var_4","sds",600,1,10,"False",1000
"(Intercept)",0.147522624368449,0.132044006450699,"var_4","sds",600,5,10,"True",500
"var_1B",0.187703070629779,0.129776813973295,"var_4","sds",600,5,10,"True",500
"var_2B",0.00772174167791483,0.129692132586636,"var_4","sds",600,5,10,"True",500
"var_3B",-0.226595464769406,0.129899561858204,"var_4","sds",600,5,10,"True",500
"(Intercept)",0.191793033766974,0.133465684446278,"var_4","sds",600,5,10,"False",500
"var_1B",-0.176207067238956,0.13019536383237,"var_4","sds",600,5,10,"False",500
"var_2B",-0.0755478670371602,0.130601277427275,"var_4","sds",600,5,10,"False",500
"var_3B",0.262849208801681,0.130446723506687,"var_4","sds",600,5,10,"False",500
"(Intercept)",0.13778322651849,0.134804270572799,"var_4","sds",600,5,10,"True",1000
"var_1B",0.107819938080687,0.129488227431564,"var_4","sds",600,5,10,"True",1000
"var_2B",-0.0136524703336443,0.129531447888804,"var_4","sds",600,5,10,"True",1000
"var_3B",0.0374980164079609,0.129655558160558,"var_4","sds",600,5,10,"True",1000
"(Intercept)",0.105643638741408,0.13189016162463,"var_4","sds",600,5,10,"False",1000
"var_1B",0.15702759597008,0.129899137598823,"var_4","sds",600,5,10,"False",1000
"var_2B",0.0208920340110004,0.129736974622679,"var_4","sds",600,5,10,"False",1000
"var_3B",0.0486733367780005,0.129551880087943,"var_4","sds",600,5,10,"False",1000
"(Intercept)",0.285641775607452,0.129167423255905,"var_4","sds",600,10,10,"True",500
"var_1B",-0.163299229619889,0.128371890560884,"var_4","sds",600,10,10,"True",500
"var_2B",-0.0628077611144604,0.128486415475555,"var_4","sds",600,10,10,"True",500
"var_3B",-0.0764566296324765,0.128076507506001,"var_4","sds",600,10,10,"True",500
"(Intercept)",0.192091145053919,0.129905386444259,"var_4","sds",600,10,10,"False",500
"var_1B",0.0746291628373417,0.128244698892509,"var_4","sds",600,10,10,"False",500
"var_2B",-0.0515601457776116,0.128407175952912,"var_4","sds",600,10,10,"False",500
"var_3B",-0.140896037334327,0.128541280675439,"var_4","sds",600,10,10,"False",500
"(Intercept)",0.139514406977203,0.130439036532243,"var_4","sds",600,10,10,"True",1000
"var_1B",0.0667604487079312,0.127986074877488,"var_4","sds",600,10,10,"True",1000
"var_2B",-0.0135099541502948,0.128073055541672,"var_4","sds",600,10,10,"True",1000
"var_3B",-0.0705464510113079,0.127976540863249,"var_4","sds",600,10,10,"True",1000
"(Intercept)",0.159244981265589,0.134735686256302,"var_4","sds",600,10,10,"False",1000
"var_1B",0.0379113428168118,0.127956062964067,"var_4","sds",600,10,10,"False",1000
"var_2B",-0.0418444520550194,0.128012026021463,"var_4","sds",600,10,10,"False",1000
"var_3B",-0.0497487370306908,0.128052181491026,"var_4","sds",600,10,10,"False",1000
"(Intercept)",0.198709605691864,0.123313787485243,"var_4","sds",900,1,10,"True",500
"var_1B",-0.0107407633413797,0.13163650610855,"var_4","sds",900,1,10,"True",500
"var_2B",0.0653701230922357,0.132476863126984,"var_4","sds",900,1,10,"True",500
"var_3B",0.104634852789476,0.13238897569499,"var_4","sds",900,1,10,"True",500
"(Intercept)",0.382264206640431,0.132719927798971,"var_4","sds",900,1,10,"False",500
"var_1B",-0.115925407795744,0.133400216829395,"var_4","sds",900,1,10,"False",500
"var_2B",0.0857995288013236,0.133646935384537,"var_4","sds",900,1,10,"False",500
"var_3B",-0.0299483042290796,0.134251183417711,"var_4","sds",900,1,10,"False",500
"(Intercept)",0.112448175480669,0.134585300653328,"var_4","sds",900,1,10,"True",1000
"var_1B",-0.0551062041446555,0.13428011381317,"var_4","sds",900,1,10,"True",1000
"var_2B",0.31262242367526,0.134407125358858,"var_4","sds",900,1,10,"True",1000
"var_3B",0.0922871858597868,0.135247065094562,"var_4","sds",900,1,10,"True",1000
"(Intercept)",0.160594007836092,0.136407405231856,"var_4","sds",900,1,10,"False",1000
"var_1B",-0.134591319730499,0.134660530866779,"var_4","sds",900,1,10,"False",1000
"var_2B",0.134262651746155,0.135511616645395,"var_4","sds",900,1,10,"False",1000
"var_3B",0.262740878714887,0.135003143856834,"var_4","sds",900,1,10,"False",1000
"(Intercept)",0.12501302162048,0.129693836009474,"var_4","sds",900,5,10,"True",500
"var_1B",-0.0013214002475524,0.128419364024924,"var_4","sds",900,5,10,"True",500
"var_2B",-0.109184919918551,0.128576682817615,"var_4","sds",900,5,10,"True",500
"var_3B",0.145170372276636,0.128660323671133,"var_4","sds",900,5,10,"True",500
"(Intercept)",0.196821354753428,0.127500211309252,"var_4","sds",900,5,10,"False",500
"var_1B",-0.142872664858331,0.128866549410457,"var_4","sds",900,5,10,"False",500
"var_2B",-0.129609583278768,0.128678057027421,"var_4","sds",900,5,10,"False",500
"var_3B",0.118603096122072,0.128834048635939,"var_4","sds",900,5,10,"False",500
"(Intercept)",0.267192193883224,0.130878521579819,"var_4","sds",900,5,10,"True",1000
"var_1B",-0.050578294300505,0.129030468244655,"var_4","sds",900,5,10,"True",1000
"var_2B",-0.0767775726355461,0.129364395392874,"var_4","sds",900,5,10,"True",1000
"var_3B",-0.0865229679253539,0.12943816203771,"var_4","sds",900,5,10,"True",1000
"(Intercept)",0.124195169776298,0.135136301773575,"var_4","sds",900,5,10,"False",1000
"var_1B",-0.13714657405529,0.129792257063373,"var_4","sds",900,5,10,"False",1000
"var_2B",0.195896876983341,0.12957483393067,"var_4","sds",900,5,10,"False",1000
"var_3B",0.0482888681234447,0.12932112000826,"var_4","sds",900,5,10,"False",1000
"(Intercept)",0.0780448268842836,0.124752623277493,"var_4","sds",900,10,10,"True",500
"var_1B",-0.00949515114919416,0.12773399143479,"var_4","sds",900,10,10,"True",500
"var_2B",0.0130713022353231,0.127897979166404,"var_4","sds",900,10,10,"True",500
"var_3B",0.0604495794235313,0.127929291820995,"var_4","sds",900,10,10,"True",500
"(Intercept)",0.135063426188211,0.12877028954757,"var_4","sds",900,10,10,"False",500
"var_1B",0.0595278411117852,0.128762010226565,"var_4","sds",900,10,10,"False",500
"var_2B",-0.0334245045154664,0.128262761177694,"var_4","sds",900,10,10,"False",500
"var_3B",0.0446912466289324,0.128472368015281,"var_4","sds",900,10,10,"False",500
"(Intercept)",0.0288428949962547,0.132386702613964,"var_4","sds",900,10,10,"True",1000
"var_1B",-0.00812343099754791,0.12928102851355,"var_4","sds",900,10,10,"True",1000
"var_2B",0.146481361091982,0.128872097135412,"var_4","sds",900,10,10,"True",1000
"var_3B",0.174100470178384,0.129206936230629,"var_4","sds",900,10,10,"True",1000
"(Intercept)",0.003027405790592,0.13297706993145,"var_4","sds",900,10,10,"False",1000
"var_1B",0.0793194374906013,0.129050552027093,"var_4","sds",900,10,10,"False",1000
"var_2B",-0.122469246371436,0.128675378323015,"var_4","sds",900,10,10,"False",1000
"var_3B",0.309282229869452,0.128846762156147,"var_4","sds",900,10,10,"False",1000
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",300,1,1,"True",500
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",300,1,1,"True",500
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",300,1,1,"True",500
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",300,1,1,"True",500
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",300,1,1,"False",500
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",300,1,1,"False",500
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",300,1,1,"False",500
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",300,1,1,"False",500
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",300,1,1,"True",1000
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",300,1,1,"True",1000
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",300,1,1,"True",1000
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",300,1,1,"True",1000
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",300,1,1,"False",1000
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",300,1,1,"False",1000
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",300,1,1,"False",1000
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",300,1,1,"False",1000
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",300,5,1,"True",500
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",300,5,1,"True",500
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",300,5,1,"True",500
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",300,5,1,"True",500
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",300,5,1,"False",500
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",300,5,1,"False",500
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",300,5,1,"False",500
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",300,5,1,"False",500
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",300,5,1,"True",1000
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",300,5,1,"True",1000
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",300,5,1,"True",1000
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",300,5,1,"True",1000
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",300,5,1,"False",1000
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",300,5,1,"False",1000
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",300,5,1,"False",1000
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",300,5,1,"False",1000
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",300,10,1,"True",500
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",300,10,1,"True",500
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",300,10,1,"True",500
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",300,10,1,"True",500
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",300,10,1,"False",500
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",300,10,1,"False",500
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",300,10,1,"False",500
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",300,10,1,"False",500
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",300,10,1,"True",1000
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",300,10,1,"True",1000
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",300,10,1,"True",1000
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",300,10,1,"True",1000
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",300,10,1,"False",1000
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",300,10,1,"False",1000
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",300,10,1,"False",1000
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",300,10,1,"False",1000
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",600,1,1,"True",500
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",600,1,1,"True",500
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",600,1,1,"True",500
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",600,1,1,"True",500
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",600,1,1,"False",500
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",600,1,1,"False",500
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",600,1,1,"False",500
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",600,1,1,"False",500
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",600,1,1,"True",1000
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",600,1,1,"True",1000
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",600,1,1,"True",1000
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",600,1,1,"True",1000
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",600,1,1,"False",1000
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",600,1,1,"False",1000
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",600,1,1,"False",1000
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",600,1,1,"False",1000
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",600,5,1,"True",500
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",600,5,1,"True",500
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",600,5,1,"True",500
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",600,5,1,"True",500
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",600,5,1,"False",500
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",600,5,1,"False",500
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",600,5,1,"False",500
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",600,5,1,"False",500
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",600,5,1,"True",1000
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",600,5,1,"True",1000
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",600,5,1,"True",1000
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",600,5,1,"True",1000
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",600,5,1,"False",1000
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",600,5,1,"False",1000
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",600,5,1,"False",1000
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",600,5,1,"False",1000
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",600,10,1,"True",500
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",600,10,1,"True",500
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",600,10,1,"True",500
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",600,10,1,"True",500
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",600,10,1,"False",500
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",600,10,1,"False",500
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",600,10,1,"False",500
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",600,10,1,"False",500
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",600,10,1,"True",1000
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",600,10,1,"True",1000
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",600,10,1,"True",1000
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",600,10,1,"True",1000
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",600,10,1,"False",1000
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",600,10,1,"False",1000
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",600,10,1,"False",1000
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",600,10,1,"False",1000
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",900,1,1,"True",500
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",900,1,1,"True",500
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",900,1,1,"True",500
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",900,1,1,"True",500
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",900,1,1,"False",500
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",900,1,1,"False",500
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",900,1,1,"False",500
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",900,1,1,"False",500
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",900,1,1,"True",1000
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",900,1,1,"True",1000
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",900,1,1,"True",1000
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",900,1,1,"True",1000
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",900,1,1,"False",1000
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",900,1,1,"False",1000
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",900,1,1,"False",1000
